Instrument Type				LS 6000							
Data Capture Date				22 Oct 2014 05:08:42							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD86D98.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	4.0390	8196.00	8196.00	8196.00	0.99	8196.00	0.99	0.08	5.46
2	**-2	5.00	12.0500	77389.20	77389.20	77389.20	0.32	77389.20	0.32	0.02	12.75
3	**-3	5.00	12.0600	79097.60	79097.60	79097.60	0.32	79097.60	0.32	0.02	20.11
4	**-4	5.00	11.1300	74136.00	74136.00	74136.00	0.33	74136.00	0.33	0.00	27.44
5	**-5	5.00	11.2100	75869.60	75869.60	75869.60	0.32	75869.60	0.32	0.00	34.76
6	**-6	5.00	12.1800	76724.20	76724.20	76724.20	0.32	76724.20	0.32	0.02	42.11
7	**-7	5.00	12.2100	78121.40	78121.40	78121.40	0.32	78121.40	0.32	0.02	49.50
8	**-8	5.00	11.2900	75704.00	75704.00	75704.00	0.33	75704.00	0.33	0.02	56.85
9	**-9	5.00	11.2200	72520.60	72520.60	72520.60	0.33	72520.60	0.33	0.02	64.17
10	**-10	5.00	11.4300	74676.20	74676.20	74676.20	0.33	74676.20	0.33	0.02	71.53
11	**-11	5.00	11.3600	74621.40	74621.40	74621.40	0.33	74621.40	0.33	0.02	78.88
13	**-1	5.00	12.0500	75140.60	75140.60	75140.60	0.33	75140.60	0.33	0.03	86.37
14	**-2	5.00	4.1800	8171.20	8171.20	8171.20	0.99	8171.20	0.99	0.08	93.58
15	**-3	5.00	12.1100	76163.20	76163.20	76163.20	0.32	76163.20	0.32	0.03	100.91
16	**-4	5.00	18.0400	86467.20	86467.20	86467.20	0.30	86467.20	0.30	0.00	108.29
17	**-5	5.00	18.0200	87786.20	87786.20	87786.20	0.30	87786.20	0.30	0.02	115.67
18	**-6	5.00	16.9500	83827.60	83827.60	83827.60	0.31	83827.60	0.31	0.00	123.05
19	**-7	5.00	16.9000	85842.80	85842.80	85842.80	0.31	85842.80	0.31	0.00	130.44
