Instrument Type				LS 6000							
Data Capture Date				20 Oct 2014 05:15:22							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD9C89D.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	4.1070	8235.80	8235.80	8235.80	0.99	8235.80	0.99	0.08	5.46
2	**-2	5.00	12.1700	74664.80	74664.80	74664.80	0.33	74664.80	0.33	0.00	12.74
3	**-3	5.00	12.1300	78319.80	78319.80	78319.80	0.32	78319.80	0.32	0.00	20.09
4	**-4	5.00	11.3300	74268.00	74268.00	74268.00	0.33	74268.00	0.33	0.00	27.39
5	**-5	5.00	11.3800	76250.80	76250.80	76250.80	0.32	76250.80	0.32	0.00	34.73
6	**-6	5.00	12.1300	72366.40	72366.40	72366.40	0.33	72366.40	0.33	0.00	42.06
7	**-7	5.00	12.1900	78116.00	78116.00	78116.00	0.32	78116.00	0.32	0.00	49.42
8	**-8	5.00	11.4700	75790.20	75790.20	75790.20	0.32	75790.20	0.32	0.00	56.76
9	**-9	5.00	11.4000	73247.40	73247.40	73247.40	0.33	73247.40	0.33	0.00	64.10
10	**-10	5.00	12.1800	77167.60	77167.60	77167.60	0.32	77167.60	0.32	0.00	71.43
11	**-11	5.00	12.1600	73504.60	73504.60	73504.60	0.33	73504.60	0.33	0.00	78.76
13	**-1	5.00	11.4200	75362.00	75362.00	75362.00	0.33	75362.00	0.33	0.00	86.34
14	**-2	5.00	4.1850	8837.40	8837.40	8837.40	0.95	8837.40	0.95	0.08	93.56
15	**-3	5.00	11.2900	72981.00	72981.00	72981.00	0.33	72981.00	0.33	0.00	100.85
16	**-4	5.00	18.2600	86661.40	86661.40	86661.40	0.30	86661.40	0.30	0.00	108.21
17	**-5	5.00	18.1100	79297.80	79297.80	79297.80	0.32	79297.80	0.32	0.00	115.60
18	**-6	5.00	17.2600	84320.20	84320.20	84320.20	0.31	84320.20	0.31	0.00	122.99
19	**-7	5.00	17.1400	86098.60	86098.60	86098.60	0.30	86098.60	0.30	0.00	130.36
20	**-8	5.00	18.2400	83109.40	83109.40	83109.40	0.31	83109.40	0.31	0.00	137.72
21	**-9	5.00	18.2100	86295.60	86295.60	86295.60	0.30	86295.60	0.30	0.00	145.11
22	**-10	5.00	17.3600	87397.00	87397.00	87397.00	0.30	87397.00	0.30	0.00	152.49
23	**-11	5.00	17.3100	84779.20	84779.20	84779.20	0.31	84779.20	0.31	0.00	159.89
25	**-1	5.00	18.2300	84393.20	84393.20	84393.20	0.31	84393.20	0.31	0.00	167.49
26	**-2	5.00	18.2000	80568.60	80568.60	80568.60	0.32	80568.60	0.32	0.00	174.85
27	**-3	5.00	4.2230	8672.00	8672.00	8672.00	0.96	8672.00	0.96	0.08	182.08
28	**-4	5.00	17.3100	78046.20	78046.20	78046.20	0.32	78046.20	0.32	0.00	189.38
29	**-5	5.00	17.2600	83181.60	83181.60	83181.60	0.31	83181.60	0.31	0.00	196.74
30	**-6	5.00	18.2500	81980.00	81980.00	81980.00	0.31	81980.00	0.31	0.00	204.12
31	**-7	5.00	18.2000	87600.00	87600.00	87600.00	0.30	87600.00	0.30	0.00	211.52
32	**-8	5.00	17.4000	84707.80	84707.80	84707.80	0.31	84707.80	0.31	0.00	218.90
33	**-9	5.00	17.1100	84080.40	84080.40	84080.40	0.31	84080.40	0.31	0.00	226.27
34	**-10	5.00	18.1800	82711.00	82711.00	82711.00	0.31	82711.00	0.31	0.00	233.66
35	**-11	5.00	18.1200	80875.80	80875.80	80875.80	0.31	80875.80	0.31	0.00	241.00
37	**-1	5.00	17.2400	81346.20	81346.20	81346.20	0.31	81346.20	0.31	0.00	248.61
38	**-2	5.00	17.2800	86748.80	86748.80	86748.80	0.30	86748.80	0.30	0.00	255.98
39	**-3	5.00	18.1500	79619.80	79619.80	79619.80	0.32	79619.80	0.32	0.00	263.35
40	**-4	5.00	4.1770	9157.20	9157.20	9157.20	0.93	9157.20	0.93	0.07	270.59
41	**-5	5.00	18.2500	86536.40	86536.40	86536.40	0.30	86536.40	0.30	0.00	277.91
42	**-6	5.00	17.1500	78922.40	78922.40	78922.40	0.32	78922.40	0.32	0.00	285.28
43	**-7	5.00	17.2400	84533.00	84533.00	84533.00	0.31	84533.00	0.31	0.00	292.65
