Instrument Type				LS 6000							
Data Capture Date				17 Oct 2014 13:22:32							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RADCB432.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	4.0630	8573.60	8573.60	8573.60	0.97	8573.60	0.97	0.08	5.46
2	**-2	5.00	11.9800	70811.60	70811.60	70811.60	0.34	70811.60	0.34	0.02	12.73
3	**-3	5.00	11.9700	76087.80	76087.80	76087.80	0.32	76087.80	0.32	0.02	20.07
4	**-4	5.00	11.4200	73007.00	73007.00	73007.00	0.33	73007.00	0.33	0.00	27.41
5	**-5	5.00	11.4600	70446.80	70446.80	70446.80	0.34	70446.80	0.34	0.00	34.73
6	**-6	5.00	11.9300	70098.00	70098.00	70098.00	0.34	70098.00	0.34	0.02	42.06
7	**-7	5.00	12.0900	76517.40	76517.40	76517.40	0.32	76517.40	0.32	0.02	49.40
8	**-8	5.00	11.5100	72505.00	72505.00	72505.00	0.33	72505.00	0.33	0.00	56.74
9	**-9	5.00	11.4400	74555.60	74555.60	74555.60	0.33	74555.60	0.33	0.00	64.07
10	**-10	5.00	12.0500	77440.80	77440.80	77440.80	0.32	77440.80	0.32	0.02	71.42
11	**-11	5.00	12.0500	76164.40	76164.40	76164.40	0.32	76164.40	0.32	0.02	78.77
13	**-1	5.00	11.4300	73581.60	73581.60	73581.60	0.33	73581.60	0.33	0.00	86.24
14	**-2	5.00	4.1640	8607.20	8607.20	8607.20	0.96	8607.20	0.96	0.08	93.46
15	**-3	5.00	11.3600	71483.40	71483.40	71483.40	0.33	71483.40	0.33	0.00	100.74
16	**-4	5.00	18.1400	80919.60	80919.60	80919.60	0.31	80919.60	0.31	0.02	108.13
17	**-5	5.00	18.0300	83852.40	83852.40	83852.40	0.31	83852.40	0.31	0.02	115.50
18	**-6	5.00	17.3500	83983.80	83983.80	83983.80	0.31	83983.80	0.31	0.00	122.89
19	**-7	5.00	17.2500	85370.00	85370.00	85370.00	0.31	85370.00	0.31	0.00	130.26
20	**-8	5.00	18.0800	85069.60	85069.60	85069.60	0.31	85069.60	0.31	0.02	137.65
21	**-9	5.00	18.2200	87621.80	87621.80	87621.80	0.30	87621.80	0.30	0.00	145.06
22	**-10	5.00	17.4600	82090.00	82090.00	82090.00	0.31	82090.00	0.31	0.00	152.44
23	**-11	5.00	17.3700	82749.20	82749.20	82749.20	0.31	82749.20	0.31	0.00	159.80
25	**-1	5.00	18.1000	80992.00	80992.00	80992.00	0.31	80992.00	0.31	0.02	167.34
26	**-2	5.00	18.1500	82819.00	82819.00	82819.00	0.31	82819.00	0.31	0.02	174.71
27	**-3	5.00	4.1980	8582.20	8582.20	8582.20	0.97	8582.20	0.97	0.08	181.94
28	**-4	5.00	17.2700	78494.40	78494.40	78494.40	0.32	78494.40	0.32	0.00	189.25
29	**-5	5.00	17.3500	84712.20	84712.20	84712.20	0.31	84712.20	0.31	0.00	196.61
30	**-6	5.00	18.1500	86552.20	86552.20	86552.20	0.30	86552.20	0.30	0.02	204.01
31	**-7	5.00	18.1200	87865.60	87865.60	87865.60	0.30	87865.60	0.30	0.02	211.39
32	**-8	5.00	17.3800	83647.60	83647.60	83647.60	0.31	83647.60	0.31	0.00	218.79
33	**-9	5.00	17.2700	84314.20	84314.20	84314.20	0.31	84314.20	0.31	0.00	226.17
34	**-10	5.00	18.1100	87765.40	87765.40	87765.40	0.30	87765.40	0.30	0.02	233.54
35	**-11	5.00	17.9800	83895.40	83895.40	83895.40	0.31	83895.40	0.31	0.02	240.93
37	**-1	5.00	17.3200	78099.00	78099.00	78099.00	0.32	78099.00	0.32	0.00	248.41
38	**-2	5.00	17.3000	85992.40	85992.40	85992.40	0.31	85992.40	0.31	0.00	255.78
39	**-3	5.00	18.1700	81828.80	81828.80	81828.80	0.31	81828.80	0.31	0.02	263.16
40	**-4	5.00	4.1690	8662.20	8662.20	8662.20	0.96	8662.20	0.96	0.09	270.41
41	**-5	5.00	18.1700	82180.60	82180.60	82180.60	0.31	82180.60	0.31	0.02	277.73
42	**-6	5.00	17.3500	84148.80	84148.80	84148.80	0.31	84148.80	0.31	0.00	285.11
43	**-7	5.00	17.3200	79054.40	79054.40	79054.40	0.32	79054.40	0.32	0.00	292.45
