Instrument Type				LS 6000							
Data Capture Date				19 Oct 2014 19:25:28							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD8424C.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	4.0610	8329.20	8329.20	8329.20	0.98	8329.20	0.98	0.08	5.46
2	**-2	5.00	12.0900	71899.00	71899.00	71899.00	0.33	71899.00	0.33	0.00	12.74
3	**-3	5.00	12.0900	77579.60	77579.60	77579.60	0.32	77579.60	0.32	0.02	20.08
4	**-4	5.00	11.3700	75046.00	75046.00	75046.00	0.33	75046.00	0.33	0.00	27.42
5	**-5	5.00	11.3700	75972.60	75972.60	75972.60	0.32	75972.60	0.32	0.00	34.74
6	**-6	5.00	12.0800	72165.40	72165.40	72165.40	0.33	72165.40	0.33	0.02	42.09
7	**-7	5.00	12.1900	78157.20	78157.20	78157.20	0.32	78157.20	0.32	0.02	49.45
8	**-8	5.00	11.5300	76566.40	76566.40	76566.40	0.32	76566.40	0.32	0.00	56.78
9	**-9	5.00	11.4100	73147.40	73147.40	73147.40	0.33	73147.40	0.33	0.00	64.12
10	**-10	5.00	12.1300	77295.20	77295.20	77295.20	0.32	77295.20	0.32	0.02	71.48
11	**-11	5.00	12.1900	77145.00	77145.00	77145.00	0.32	77145.00	0.32	0.00	78.83
13	**-1	5.00	11.4700	75697.80	75697.80	75697.80	0.33	75697.80	0.33	0.00	86.44
14	**-2	5.00	4.1980	8384.40	8384.40	8384.40	0.98	8384.40	0.98	0.09	93.66
15	**-3	5.00	11.3500	75493.20	75493.20	75493.20	0.33	75493.20	0.33	0.00	100.96
16	**-4	5.00	18.2200	84275.80	84275.80	84275.80	0.31	84275.80	0.31	0.00	108.33
17	**-5	5.00	18.1000	80317.80	80317.80	80317.80	0.32	80317.80	0.32	0.00	115.74
18	**-6	5.00	17.2600	79588.80	79588.80	79588.80	0.32	79588.80	0.32	0.00	123.11
19	**-7	5.00	17.2300	86066.60	86066.60	86066.60	0.30	86066.60	0.30	0.00	130.49
20	**-8	5.00	18.2100	80772.80	80772.80	80772.80	0.31	80772.80	0.31	0.00	137.87
21	**-9	5.00	18.2100	82135.40	82135.40	82135.40	0.31	82135.40	0.31	0.00	145.27
22	**-10	5.00	17.4900	85778.00	85778.00	85778.00	0.31	85778.00	0.31	0.00	152.64
23	**-11	5.00	17.3900	82812.60	82812.60	82812.60	0.31	82812.60	0.31	0.00	160.02
25	**-1	5.00	18.2400	84029.60	84029.60	84029.60	0.31	84029.60	0.31	0.00	167.63
26	**-2	5.00	18.3100	82108.80	82108.80	82108.80	0.31	82108.80	0.31	0.00	175.02
27	**-3	5.00	4.1880	8652.60	8652.60	8652.60	0.96	8652.60	0.96	0.08	182.26
28	**-4	5.00	17.3200	77549.40	77549.40	77549.40	0.32	77549.40	0.32	0.00	189.56
29	**-5	5.00	17.2700	84916.00	84916.00	84916.00	0.31	84916.00	0.31	0.00	196.92
30	**-6	5.00	18.2500	81151.40	81151.40	81151.40	0.31	81151.40	0.31	0.00	204.31
31	**-7	5.00	18.2000	87049.60	87049.60	87049.60	0.30	87049.60	0.30	0.00	211.69
32	**-8	5.00	17.3300	84659.40	84659.40	84659.40	0.31	84659.40	0.31	0.00	219.05
33	**-9	5.00	17.2200	84866.20	84866.20	84866.20	0.31	84866.20	0.31	0.00	226.44
34	**-10	5.00	18.2500	88500.20	88500.20	88500.20	0.30	88500.20	0.30	0.00	233.82
35	**-11	5.00	18.2100	81394.00	81394.00	81394.00	0.31	81394.00	0.31	0.00	241.19
37	**-1	5.00	17.3100	85103.20	85103.20	85103.20	0.31	85103.20	0.31	0.00	248.79
38	**-2	5.00	17.4100	87143.80	87143.80	87143.80	0.30	87143.80	0.30	0.00	256.18
39	**-3	5.00	18.2700	81926.00	81926.00	81926.00	0.31	81926.00	0.31	0.00	263.56
40	**-4	5.00	4.1800	9197.80	9197.80	9197.80	0.93	9197.80	0.93	0.08	270.80
41	**-5	5.00	18.2600	88183.20	88183.20	88183.20	0.30	88183.20	0.30	0.00	278.12
42	**-6	5.00	17.1800	79900.00	79900.00	79900.00	0.32	79900.00	0.32	0.00	285.51
43	**-7	5.00	17.2600	83503.80	83503.80	83503.80	0.31	83503.80	0.31	0.00	292.89
