Instrument Type				LS 6000							
Data Capture Date				20 Oct 2014 00:20:28							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD68A11.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	4.0750	8320.00	8320.00	8320.00	0.98	8320.00	0.98	0.08	5.46
2	**-2	5.00	12.1600	75104.60	75104.60	75104.60	0.33	75104.60	0.33	0.00	12.74
3	**-3	5.00	12.1300	78415.00	78415.00	78415.00	0.32	78415.00	0.32	0.02	20.07
4	**-4	5.00	11.3400	73678.00	73678.00	73678.00	0.33	73678.00	0.33	0.00	27.39
5	**-5	5.00	11.4100	75135.40	75135.40	75135.40	0.33	75135.40	0.33	0.00	34.74
6	**-6	5.00	12.1400	76778.80	76778.80	76778.80	0.32	76778.80	0.32	0.00	42.08
7	**-7	5.00	12.2200	78731.20	78731.20	78731.20	0.32	78731.20	0.32	0.02	49.45
8	**-8	5.00	11.5300	76126.40	76126.40	76126.40	0.32	76126.40	0.32	0.00	56.79
9	**-9	5.00	11.3900	74024.40	74024.40	74024.40	0.33	74024.40	0.33	0.00	64.11
10	**-10	5.00	12.1500	76428.80	76428.80	76428.80	0.32	76428.80	0.32	0.02	71.45
11	**-11	5.00	12.2200	76291.40	76291.40	76291.40	0.32	76291.40	0.32	0.00	78.78
13	**-1	5.00	11.4500	74833.60	74833.60	74833.60	0.33	74833.60	0.33	0.00	86.37
14	**-2	5.00	4.2010	9147.40	9147.40	9147.40	0.94	9147.40	0.94	0.07	93.58
15	**-3	5.00	11.3100	74792.00	74792.00	74792.00	0.33	74792.00	0.33	0.00	100.87
16	**-4	5.00	18.2200	85362.20	85362.20	85362.20	0.31	85362.20	0.31	0.00	108.25
17	**-5	5.00	18.0900	80288.80	80288.80	80288.80	0.32	80288.80	0.32	0.00	115.64
18	**-6	5.00	17.2500	84884.40	84884.40	84884.40	0.31	84884.40	0.31	0.00	123.02
19	**-7	5.00	17.1600	86152.60	86152.60	86152.60	0.30	86152.60	0.30	0.00	130.41
20	**-8	5.00	18.2400	82657.80	82657.80	82657.80	0.31	82657.80	0.31	0.00	137.77
21	**-9	5.00	18.2400	81584.60	81584.60	81584.60	0.31	81584.60	0.31	0.00	145.12
22	**-10	5.00	17.4200	88010.20	88010.20	88010.20	0.30	88010.20	0.30	0.00	152.50
23	**-11	5.00	17.3500	84249.40	84249.40	84249.40	0.31	84249.40	0.31	0.00	159.87
25	**-1	5.00	18.1600	85373.00	85373.00	85373.00	0.31	85373.00	0.31	0.00	167.49
26	**-2	5.00	18.2400	84896.80	84896.80	84896.80	0.31	84896.80	0.31	0.00	174.86
27	**-3	5.00	4.2190	9177.60	9177.60	9177.60	0.93	9177.60	0.93	0.08	182.11
28	**-4	5.00	17.2600	77988.40	77988.40	77988.40	0.32	77988.40	0.32	0.00	189.39
29	**-5	5.00	17.2600	83605.60	83605.60	83605.60	0.31	83605.60	0.31	0.00	196.79
30	**-6	5.00	18.2100	81517.20	81517.20	81517.20	0.31	81517.20	0.31	0.00	204.17
31	**-7	5.00	18.1600	87341.80	87341.80	87341.80	0.30	87341.80	0.30	0.00	211.54
32	**-8	5.00	17.3000	83229.60	83229.60	83229.60	0.31	83229.60	0.31	0.00	218.92
33	**-9	5.00	17.1600	85352.80	85352.80	85352.80	0.31	85352.80	0.31	0.00	226.29
34	**-10	5.00	18.2100	87934.00	87934.00	87934.00	0.30	87934.00	0.30	0.00	233.67
35	**-11	5.00	18.1600	84985.20	84985.20	84985.20	0.31	84985.20	0.31	0.00	241.08
37	**-1	5.00	17.2700	86516.00	86516.00	86516.00	0.30	86516.00	0.30	0.00	248.71
38	**-2	5.00	17.3200	86125.40	86125.40	86125.40	0.30	86125.40	0.30	0.00	256.09
39	**-3	5.00	18.2400	80102.80	80102.80	80102.80	0.32	80102.80	0.32	0.00	263.47
40	**-4	5.00	4.2000	9028.80	9028.80	9028.80	0.94	9028.80	0.94	0.08	270.71
41	**-5	5.00	18.2500	88044.00	88044.00	88044.00	0.30	88044.00	0.30	0.00	278.04
42	**-6	5.00	17.1500	78648.80	78648.80	78648.80	0.32	78648.80	0.32	0.00	285.43
43	**-7	5.00	17.3000	84655.20	84655.20	84655.20	0.31	84655.20	0.31	0.00	292.79
