Instrument Type				LS 6000							
Data Capture Date				19 Oct 2014 04:41:14							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD475D4.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	4.0900	8251.40	8251.40	8251.40	0.98	8251.40	0.98	0.08	5.46
2	**-2	5.00	12.0300	75498.60	75498.60	75498.60	0.33	75498.60	0.33	0.00	12.75
3	**-3	5.00	12.0900	78000.60	78000.60	78000.60	0.32	78000.60	0.32	0.02	20.09
4	**-4	5.00	11.2900	73452.80	73452.80	73452.80	0.33	73452.80	0.33	0.00	27.42
5	**-5	5.00	11.3900	74475.20	74475.20	74475.20	0.33	74475.20	0.33	0.00	34.74
6	**-6	5.00	12.0800	75993.60	75993.60	75993.60	0.32	75993.60	0.32	0.00	42.06
7	**-7	5.00	12.1600	78729.00	78729.00	78729.00	0.32	78729.00	0.32	0.02	49.40
8	**-8	5.00	11.4900	75460.40	75460.40	75460.40	0.33	75460.40	0.33	0.00	56.73
9	**-9	5.00	11.3700	75188.00	75188.00	75188.00	0.33	75188.00	0.33	0.00	64.07
10	**-10	5.00	12.1400	77289.40	77289.40	77289.40	0.32	77289.40	0.32	0.02	71.42
11	**-11	5.00	12.1500	72789.80	72789.80	72789.80	0.33	72789.80	0.33	0.02	78.74
13	**-1	5.00	11.4400	74768.80	74768.80	74768.80	0.33	74768.80	0.33	0.00	86.32
14	**-2	5.00	4.1900	8863.80	8863.80	8863.80	0.95	8863.80	0.95	0.08	93.53
15	**-3	5.00	11.3100	74385.80	74385.80	74385.80	0.33	74385.80	0.33	0.00	100.82
16	**-4	5.00	18.2500	85938.20	85938.20	85938.20	0.31	85938.20	0.31	0.00	108.18
17	**-5	5.00	17.9900	79545.20	79545.20	79545.20	0.32	79545.20	0.32	0.00	115.55
18	**-6	5.00	17.2300	83540.00	83540.00	83540.00	0.31	83540.00	0.31	0.00	122.94
19	**-7	5.00	17.2500	86288.40	86288.40	86288.40	0.30	86288.40	0.30	0.00	130.31
20	**-8	5.00	18.1900	85142.20	85142.20	85142.20	0.31	85142.20	0.31	0.00	137.68
21	**-9	5.00	18.2300	88986.00	88986.00	88986.00	0.30	88986.00	0.30	0.00	145.07
22	**-10	5.00	17.4600	87127.20	87127.20	87127.20	0.30	87127.20	0.30	0.00	152.48
23	**-11	5.00	17.4500	84714.00	84714.00	84714.00	0.31	84714.00	0.31	0.00	159.85
25	**-1	5.00	18.1800	84954.40	84954.40	84954.40	0.31	84954.40	0.31	0.00	167.46
26	**-2	5.00	18.1700	84662.40	84662.40	84662.40	0.31	84662.40	0.31	0.00	174.83
27	**-3	5.00	4.2120	9039.00	9039.00	9039.00	0.94	9039.00	0.94	0.08	182.06
28	**-4	5.00	17.3400	80143.80	80143.80	80143.80	0.32	80143.80	0.32	0.00	189.36
29	**-5	5.00	17.2700	81368.20	81368.20	81368.20	0.31	81368.20	0.31	0.00	196.72
30	**-6	5.00	18.2400	86757.00	86757.00	86757.00	0.30	86757.00	0.30	0.00	204.12
31	**-7	5.00	18.1800	87334.80	87334.80	87334.80	0.30	87334.80	0.30	0.00	211.49
32	**-8	5.00	17.3600	84136.60	84136.60	84136.60	0.31	84136.60	0.31	0.00	218.85
33	**-9	5.00	17.1400	83278.20	83278.20	83278.20	0.31	83278.20	0.31	0.00	226.24
34	**-10	5.00	18.1200	80546.40	80546.40	80546.40	0.32	80546.40	0.32	0.00	233.62
35	**-11	5.00	18.0600	82094.20	82094.20	82094.20	0.31	82094.20	0.31	0.00	240.99
37	**-1	5.00	17.3300	83099.00	83099.00	83099.00	0.31	83099.00	0.31	0.00	248.60
38	**-2	5.00	17.3800	87205.80	87205.80	87205.80	0.30	87205.80	0.30	0.00	256.00
39	**-3	5.00	18.1800	81538.60	81538.60	81538.60	0.31	81538.60	0.31	0.00	263.34
40	**-4	5.00	4.1350	9161.00	9161.00	9161.00	0.93	9161.00	0.93	0.08	270.56
41	**-5	5.00	18.2400	87843.00	87843.00	87843.00	0.30	87843.00	0.30	0.00	277.89
42	**-6	5.00	17.1300	79799.80	79799.80	79799.80	0.32	79799.80	0.32	0.00	285.25
43	**-7	5.00	17.2700	84611.00	84611.00	84611.00	0.31	84611.00	0.31	0.00	292.62
