Instrument Type				LS 6000							
Data Capture Date				17 Oct 2014 23:11:57							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD5AE6B.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	4.0520	8116.20	8116.20	8116.20	0.99	8116.20	0.99	0.09	5.46
2	**-2	5.00	11.9500	74923.40	74923.40	74923.40	0.33	74923.40	0.33	0.02	12.75
3	**-3	5.00	11.9900	77027.80	77027.80	77027.80	0.32	77027.80	0.32	0.02	20.07
4	**-4	5.00	11.3600	73945.80	73945.80	73945.80	0.33	73945.80	0.33	0.00	27.39
5	**-5	5.00	11.4400	76056.60	76056.60	76056.60	0.32	76056.60	0.32	0.00	34.71
6	**-6	5.00	11.9900	74869.80	74869.80	74869.80	0.33	74869.80	0.33	0.02	42.07
7	**-7	5.00	12.0500	75387.00	75387.00	75387.00	0.33	75387.00	0.33	0.02	49.40
8	**-8	5.00	11.5400	73143.20	73143.20	73143.20	0.33	73143.20	0.33	0.00	56.74
9	**-9	5.00	11.4200	73651.40	73651.40	73651.40	0.33	73651.40	0.33	0.00	64.09
10	**-10	5.00	12.0800	77774.80	77774.80	77774.80	0.32	77774.80	0.32	0.02	71.44
11	**-11	5.00	12.0600	71001.40	71001.40	71001.40	0.34	71001.40	0.34	0.02	78.76
13	**-1	5.00	11.4700	73997.60	73997.60	73997.60	0.33	73997.60	0.33	0.00	86.34
14	**-2	5.00	4.1900	8458.20	8458.20	8458.20	0.97	8458.20	0.97	0.08	93.54
15	**-3	5.00	11.3500	74063.40	74063.40	74063.40	0.33	74063.40	0.33	0.00	100.82
16	**-4	5.00	18.1300	82220.40	82220.40	82220.40	0.31	82220.40	0.31	0.00	108.18
17	**-5	5.00	18.0100	84589.80	84589.80	84589.80	0.31	84589.80	0.31	0.00	115.60
18	**-6	5.00	17.3000	84701.60	84701.60	84701.60	0.31	84701.60	0.31	0.00	122.97
19	**-7	5.00	17.2700	85795.00	85795.00	85795.00	0.31	85795.00	0.31	0.00	130.36
20	**-8	5.00	18.1000	84996.40	84996.40	84996.40	0.31	84996.40	0.31	0.00	137.75
21	**-9	5.00	18.1100	87347.40	87347.40	87347.40	0.30	87347.40	0.30	0.00	145.14
22	**-10	5.00	17.4400	87303.60	87303.60	87303.60	0.30	87303.60	0.30	0.00	152.53
23	**-11	5.00	17.4800	82148.80	82148.80	82148.80	0.31	82148.80	0.31	0.00	159.90
25	**-1	5.00	18.1300	84329.40	84329.40	84329.40	0.31	84329.40	0.31	0.02	167.52
26	**-2	5.00	18.1500	80136.80	80136.80	80136.80	0.32	80136.80	0.32	0.00	174.91
27	**-3	5.00	4.1890	8508.00	8508.00	8508.00	0.97	8508.00	0.97	0.08	182.14
28	**-4	5.00	17.3100	77946.60	77946.60	77946.60	0.32	77946.60	0.32	0.00	189.44
29	**-5	5.00	17.3500	83890.20	83890.20	83890.20	0.31	83890.20	0.31	0.00	196.82
30	**-6	5.00	18.1200	85237.40	85237.40	85237.40	0.31	85237.40	0.31	0.00	204.20
31	**-7	5.00	18.1200	86611.00	86611.00	86611.00	0.30	86611.00	0.30	0.02	211.59
32	**-8	5.00	17.3800	83459.60	83459.60	83459.60	0.31	83459.60	0.31	0.00	218.97
33	**-9	5.00	17.2400	84887.60	84887.60	84887.60	0.31	84887.60	0.31	0.00	226.36
34	**-10	5.00	18.0800	84496.40	84496.40	84496.40	0.31	84496.40	0.31	0.00	233.75
35	**-11	5.00	18.1300	87280.00	87280.00	87280.00	0.30	87280.00	0.30	0.00	241.15
37	**-1	5.00	17.3400	83963.20	83963.20	83963.20	0.31	83963.20	0.31	0.00	248.77
38	**-2	5.00	17.3500	77564.20	77564.20	77564.20	0.32	77564.20	0.32	0.00	256.13
39	**-3	5.00	18.1700	80496.80	80496.80	80496.80	0.32	80496.80	0.32	0.00	263.49
40	**-4	5.00	4.1600	8708.80	8708.80	8708.80	0.96	8708.80	0.96	0.08	270.73
41	**-5	5.00	18.2100	86177.00	86177.00	86177.00	0.30	86177.00	0.30	0.00	278.04
42	**-6	5.00	17.2200	84852.60	84852.60	84852.60	0.31	84852.60	0.31	0.00	285.41
43	**-7	5.00	17.4000	84074.80	84074.80	84074.80	0.31	84074.80	0.31	0.00	292.79
