Instrument Type				LS 6000							
Data Capture Date				19 Oct 2014 09:35:58							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD06467.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	4.0830	8225.00	8225.00	8225.00	0.99	8225.00	0.99	0.08	5.46
2	**-2	5.00	12.1200	73703.00	73703.00	73703.00	0.33	73703.00	0.33	0.00	12.74
3	**-3	5.00	12.0600	77485.20	77485.20	77485.20	0.32	77485.20	0.32	0.02	20.07
4	**-4	5.00	11.3600	74754.20	74754.20	74754.20	0.33	74754.20	0.33	0.00	27.41
5	**-5	5.00	11.4000	75139.20	75139.20	75139.20	0.33	75139.20	0.33	0.00	34.73
6	**-6	5.00	12.0800	77636.80	77636.80	77636.80	0.32	77636.80	0.32	0.00	42.07
7	**-7	5.00	12.1600	78904.40	78904.40	78904.40	0.32	78904.40	0.32	0.02	49.42
8	**-8	5.00	11.5300	76532.00	76532.00	76532.00	0.32	76532.00	0.32	0.00	56.76
9	**-9	5.00	11.4000	73057.20	73057.20	73057.20	0.33	73057.20	0.33	0.00	64.09
10	**-10	5.00	12.1600	76404.00	76404.00	76404.00	0.32	76404.00	0.32	0.02	71.43
11	**-11	5.00	12.1500	71599.60	71599.60	71599.60	0.33	71599.60	0.33	0.00	78.75
13	**-1	5.00	11.4400	73453.40	73453.40	73453.40	0.33	73453.40	0.33	0.00	86.32
14	**-2	5.00	4.1630	8580.40	8580.40	8580.40	0.97	8580.40	0.97	0.08	93.53
15	**-3	5.00	11.3300	75058.20	75058.20	75058.20	0.33	75058.20	0.33	0.00	100.82
16	**-4	5.00	18.1600	84934.60	84934.60	84934.60	0.31	84934.60	0.31	0.00	108.18
17	**-5	5.00	18.0700	79364.20	79364.20	79364.20	0.32	79364.20	0.32	0.00	115.55
18	**-6	5.00	17.1900	78033.40	78033.40	78033.40	0.32	78033.40	0.32	0.00	122.93
19	**-7	5.00	17.1900	85977.60	85977.60	85977.60	0.31	85977.60	0.31	0.00	130.31
20	**-8	5.00	18.2300	85534.40	85534.40	85534.40	0.31	85534.40	0.31	0.00	137.70
21	**-9	5.00	18.1800	85956.80	85956.80	85956.80	0.31	85956.80	0.31	0.00	145.08
22	**-10	5.00	17.4400	86001.00	86001.00	86001.00	0.30	86001.00	0.30	0.00	152.44
23	**-11	5.00	17.3800	85292.20	85292.20	85292.20	0.31	85292.20	0.31	0.00	159.81
25	**-1	5.00	18.2100	86288.20	86288.20	86288.20	0.30	86288.20	0.30	0.00	167.41
26	**-2	5.00	18.2300	83937.20	83937.20	83937.20	0.31	83937.20	0.31	0.00	174.81
27	**-3	5.00	4.1910	9105.80	9105.80	9105.80	0.94	9105.80	0.94	0.07	182.04
28	**-4	5.00	17.3000	78318.40	78318.40	78318.40	0.32	78318.40	0.32	0.00	189.34
29	**-5	5.00	17.2900	84094.40	84094.40	84094.40	0.31	84094.40	0.31	0.00	196.70
30	**-6	5.00	18.2000	80833.00	80833.00	80833.00	0.31	80833.00	0.31	0.00	204.07
31	**-7	5.00	18.1400	87201.00	87201.00	87201.00	0.30	87201.00	0.30	0.00	211.47
32	**-8	5.00	17.3700	85258.40	85258.40	85258.40	0.31	85258.40	0.31	0.00	218.86
33	**-9	5.00	17.2400	85910.40	85910.40	85910.40	0.31	85910.40	0.31	0.00	226.24
34	**-10	5.00	18.1900	83015.20	83015.20	83015.20	0.31	83015.20	0.31	0.00	233.59
35	**-11	5.00	18.1900	81248.80	81248.80	81248.80	0.31	81248.80	0.31	0.00	240.99
37	**-1	5.00	17.2700	80988.60	80988.60	80988.60	0.31	80988.60	0.31	0.00	248.58
38	**-2	5.00	17.3400	86391.80	86391.80	86391.80	0.30	86391.80	0.30	0.00	255.96
39	**-3	5.00	18.2000	78747.80	78747.80	78747.80	0.32	78747.80	0.32	0.00	263.32
40	**-4	5.00	4.1880	9302.40	9302.40	9302.40	0.93	9302.40	0.93	0.08	270.56
41	**-5	5.00	18.1400	85941.00	85941.00	85941.00	0.31	85941.00	0.31	0.00	277.87
42	**-6	5.00	17.1800	79916.00	79916.00	79916.00	0.32	79916.00	0.32	0.00	285.23
43	**-7	5.00	17.1900	84210.60	84210.60	84210.60	0.31	84210.60	0.31	0.00	292.60
