Instrument Type				LS 6000							
Data Capture Date				18 Oct 2014 04:06:52							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD6D69A.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	4.1150	8216.60	8216.60	8216.60	0.99	8216.60	0.99	0.08	5.46
2	**-2	5.00	12.0300	76154.60	76154.60	76154.60	0.32	76154.60	0.32	0.02	12.73
3	**-3	5.00	12.0000	75170.00	75170.00	75170.00	0.33	75170.00	0.33	0.02	20.08
4	**-4	5.00	11.4100	74162.80	74162.80	74162.80	0.33	74162.80	0.33	0.00	27.39
5	**-5	5.00	11.4200	74594.80	74594.80	74594.80	0.33	74594.80	0.33	0.00	34.73
6	**-6	5.00	12.0400	73699.20	73699.20	73699.20	0.33	73699.20	0.33	0.02	42.07
7	**-7	5.00	12.1100	78689.60	78689.60	78689.60	0.32	78689.60	0.32	0.02	49.41
8	**-8	5.00	11.4800	75325.40	75325.40	75325.40	0.33	75325.40	0.33	0.00	56.74
9	**-9	5.00	11.4200	75079.60	75079.60	75079.60	0.33	75079.60	0.33	0.00	64.09
10	**-10	5.00	12.0700	77863.00	77863.00	77863.00	0.32	77863.00	0.32	0.02	71.44
11	**-11	5.00	12.0800	73641.20	73641.20	73641.20	0.33	73641.20	0.33	0.02	78.81
13	**-1	5.00	11.4500	74004.20	74004.20	74004.20	0.33	74004.20	0.33	0.00	86.37
14	**-2	5.00	4.1680	9062.00	9062.00	9062.00	0.94	9062.00	0.94	0.08	93.58
15	**-3	5.00	11.3600	75077.80	75077.80	75077.80	0.33	75077.80	0.33	0.00	100.88
16	**-4	5.00	18.1100	84681.60	84681.60	84681.60	0.31	84681.60	0.31	0.00	108.25
17	**-5	5.00	18.0400	86165.60	86165.60	86165.60	0.30	86165.60	0.30	0.00	115.64
18	**-6	5.00	17.2800	84097.40	84097.40	84097.40	0.31	84097.40	0.31	0.00	123.04
19	**-7	5.00	17.2300	85847.00	85847.00	85847.00	0.31	85847.00	0.31	0.00	130.39
20	**-8	5.00	18.1500	85859.60	85859.60	85859.60	0.31	85859.60	0.31	0.00	137.79
21	**-9	5.00	18.1500	88715.20	88715.20	88715.20	0.30	88715.20	0.30	0.00	145.19
22	**-10	5.00	17.4600	86380.20	86380.20	86380.20	0.30	86380.20	0.30	0.00	152.56
23	**-11	5.00	17.4000	82764.00	82764.00	82764.00	0.31	82764.00	0.31	0.00	159.95
25	**-1	5.00	18.1300	82851.60	82851.60	82851.60	0.31	82851.60	0.31	0.00	167.56
26	**-2	5.00	18.1700	80140.00	80140.00	80140.00	0.32	80140.00	0.32	0.00	174.92
27	**-3	5.00	4.1840	8700.60	8700.60	8700.60	0.96	8700.60	0.96	0.08	182.16
28	**-4	5.00	17.3000	77215.40	77215.40	77215.40	0.32	77215.40	0.32	0.00	189.46
29	**-5	5.00	17.4000	84648.80	84648.80	84648.80	0.31	84648.80	0.31	0.00	196.82
30	**-6	5.00	18.2400	80804.00	80804.00	80804.00	0.31	80804.00	0.31	0.00	204.21
31	**-7	5.00	18.1800	87531.80	87531.80	87531.80	0.30	87531.80	0.30	0.00	211.61
32	**-8	5.00	17.3900	84412.00	84412.00	84412.00	0.31	84412.00	0.31	0.00	218.99
33	**-9	5.00	17.2500	84040.40	84040.40	84040.40	0.31	84040.40	0.31	0.00	226.37
34	**-10	5.00	18.1000	81215.40	81215.40	81215.40	0.31	81215.40	0.31	0.02	233.76
35	**-11	5.00	18.0300	79467.00	79467.00	79467.00	0.32	79467.00	0.32	0.00	241.15
37	**-1	5.00	17.2900	84651.20	84651.20	84651.20	0.31	84651.20	0.31	0.00	248.76
38	**-2	5.00	17.3700	85368.40	85368.40	85368.40	0.31	85368.40	0.31	0.00	256.12
39	**-3	5.00	18.1200	82389.60	82389.60	82389.60	0.31	82389.60	0.31	0.00	263.51
40	**-4	5.00	4.1640	9128.80	9128.80	9128.80	0.94	9128.80	0.94	0.09	270.75
41	**-5	5.00	18.1000	87504.80	87504.80	87504.80	0.30	87504.80	0.30	0.00	278.07
42	**-6	5.00	17.2000	79489.60	79489.60	79489.60	0.32	79489.60	0.32	0.00	285.46
43	**-7	5.00	17.3100	80321.60	80321.60	80321.60	0.32	80321.60	0.32	0.00	292.83
