Instrument Type				LS 6000							
Data Capture Date				20 Oct 2014 15:14:30							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RADD2A1B.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	4.0500	8614.40	8614.40	8614.40	0.96	8614.40	0.96	0.08	5.46
2	**-2	5.00	18.1000	86291.20	86291.20	86291.20	0.30	86291.20	0.30	0.03	12.81
3	**-3	5.00	18.1400	80904.40	80904.40	80904.40	0.31	80904.40	0.31	0.04	20.21
4	**-4	5.00	17.0800	84792.20	84792.20	84792.20	0.31	84792.20	0.31	0.00	27.56
5	**-5	5.00	17.0100	83232.60	83232.60	83232.60	0.31	83232.60	0.31	0.00	34.93
6	**-6	5.00	18.1300	85717.80	85717.80	85717.80	0.31	85717.80	0.31	0.02	42.33
7	**-7	5.00	18.0900	84393.20	84393.20	84393.20	0.31	84393.20	0.31	0.02	49.74
8	**-8	5.00	17.0700	85144.60	85144.60	85144.60	0.31	85144.60	0.31	0.00	57.11
9	**-9	5.00	17.1700	83915.00	83915.00	83915.00	0.31	83915.00	0.31	0.00	64.48
