Instrument Type				LS 6000							
Data Capture Date				20 Oct 2014 18:35:07							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD15594.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	4.0770	8200.20	8200.20	8200.20	0.99	8200.20	0.99	0.08	5.46
2	**-2	5.00	18.2500	86515.40	86515.40	86515.40	0.30	86515.40	0.30	0.02	12.77
3	**-3	5.00	18.1900	81063.40	81063.40	81063.40	0.31	81063.40	0.31	0.02	20.16
4	**-4	5.00	17.1800	85532.80	85532.80	85532.80	0.31	85532.80	0.31	0.00	27.51
5	**-5	5.00	17.1400	86699.60	86699.60	86699.60	0.30	86699.60	0.30	0.00	34.90
6	**-6	5.00	18.2100	86257.00	86257.00	86257.00	0.30	86257.00	0.30	0.02	42.27
7	**-7	5.00	18.2300	88764.00	88764.00	88764.00	0.30	88764.00	0.30	0.02	49.67
8	**-8	5.00	17.1000	84965.40	84965.40	84965.40	0.31	84965.40	0.31	0.00	57.04
9	**-9	5.00	17.2600	87465.40	87465.40	87465.40	0.30	87465.40	0.30	0.00	64.40
