Instrument Type				LS 6000							
Data Capture Date				21 Oct 2014 09:03:29							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD92974.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	4.0670	8442.40	8442.40	8442.40	0.97	8442.40	0.97	0.08	5.46
2	**-2	5.00	18.2400	87061.60	87061.60	87061.60	0.30	87061.60	0.30	0.00	12.77
3	**-3	5.00	18.1400	80113.80	80113.80	80113.80	0.32	80113.80	0.32	0.02	20.13
4	**-4	5.00	17.1100	85154.40	85154.40	85154.40	0.31	85154.40	0.31	0.00	27.49
5	**-5	5.00	17.0800	85939.80	85939.80	85939.80	0.31	85939.80	0.31	0.00	34.84
6	**-6	5.00	18.1800	85393.60	85393.60	85393.60	0.31	85393.60	0.31	0.00	42.22
7	**-7	5.00	18.2100	88015.40	88015.40	88015.40	0.30	88015.40	0.30	0.00	49.62
8	**-8	5.00	17.0500	84504.80	84504.80	84504.80	0.31	84504.80	0.31	0.00	57.01
9	**-9	5.00	17.1700	86847.80	86847.80	86847.80	0.30	86847.80	0.30	0.00	64.38
