Instrument Type				LS 6000							
Data Capture Date				13 Oct 2014 10:26:43							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD7B667.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	4.0980	8479.20	8479.20	8479.20	0.97	8479.20	0.97	0.08	5.46
2	**-2	5.00	12.2900	79320.80	79320.80	79320.80	0.32	79320.80	0.32	0.00	12.75
3	**-3	5.00	12.0000	76162.80	76162.80	76162.80	0.32	76162.80	0.32	0.00	20.08
4	**-4	5.00	12.3000	78235.40	78235.40	78235.40	0.32	78235.40	0.32	0.00	27.42
5	**-5	5.00	11.8400	75930.00	75930.00	75930.00	0.32	75930.00	0.32	0.00	34.76
6	**-6	5.00	12.3000	77903.60	77903.60	77903.60	0.32	77903.60	0.32	0.00	42.12
7	**-7	5.00	12.0400	77090.00	77090.00	77090.00	0.32	77090.00	0.32	0.00	49.46
8	**-8	5.00	12.3200	77935.80	77935.80	77935.80	0.32	77935.80	0.32	0.02	56.80
9	**-9	5.00	12.0400	78204.40	78204.40	78204.40	0.32	78204.40	0.32	0.00	64.16
10	**-10	5.00	18.2900	87769.00	87769.00	87769.00	0.30	87769.00	0.30	0.00	71.54
11	**-11	5.00	17.9200	85426.40	85426.40	85426.40	0.31	85426.40	0.31	0.00	78.93
12	**-12	5.00	18.1500	86552.60	86552.60	86552.60	0.30	86552.60	0.30	0.00	86.32
13	**-1	5.00	17.8000	85307.00	85307.00	85307.00	0.31	85307.00	0.31	0.00	93.79
14	**-2	5.00	4.1970	9031.40	9031.40	9031.40	0.94	9031.40	0.94	0.08	101.03
15	**-3	5.00	18.3400	86172.60	86172.60	86172.60	0.30	86172.60	0.30	0.00	108.35
16	**-4	5.00	17.7900	85976.00	85976.00	85976.00	0.31	85976.00	0.31	0.00	115.74
17	**-5	5.00	18.3500	81717.20	81717.20	81717.20	0.31	81717.20	0.31	0.00	123.12
18	**-6	5.00	17.9000	87759.00	87759.00	87759.00	0.30	87759.00	0.30	0.00	130.52
19	**-7	5.00	22.6600	90587.20	90587.20	90587.20	0.30	90587.20	0.30	0.00	137.93
20	**-8	5.00	22.7400	91292.80	91292.80	91292.80	0.30	91292.80	0.30	0.00	145.32
21	**-9	5.00	22.7200	93726.80	93726.80	93726.80	0.29	93726.80	0.29	0.00	152.73
22	**-10	5.00	22.4000	87282.00	87282.00	87282.00	0.30	87282.00	0.30	0.00	160.13
23	**-11	5.00	22.7700	91400.80	91400.80	91400.80	0.30	91400.80	0.30	0.00	167.54
24	**-12	5.00	22.7300	89261.40	89261.40	89261.40	0.30	89261.40	0.30	0.00	174.96
25	**-1	5.00	22.8100	91159.80	91159.80	91159.80	0.30	91159.80	0.30	0.00	182.47
26	**-2	5.00	22.6300	90213.80	90213.80	90213.80	0.30	90213.80	0.30	0.00	189.87
27	**-3	5.00	4.2130	9381.80	9381.80	9381.80	0.92	9381.80	0.92	0.08	197.11
28	**-4	5.00	179.5000	95555.20	95555.20	95555.20	0.29	95555.20	0.29	0.00	204.44
29	**-5	5.00	137.7000	92833.60	92833.60	92833.60	0.29	92833.60	0.29	0.00	212.10
30	**-6	5.00	174.0000	95487.20	95487.20	95487.20	0.29	95487.20	0.29	0.00	219.71
31	**-7	5.00	138.7000	94580.00	94580.00	94580.00	0.29	94580.00	0.29	0.00	227.42
32	**-8	5.00	172.1000	93713.20	93713.20	93713.20	0.29	93713.20	0.29	0.00	235.04
33	**-9	5.00	141.0000	92967.40	92967.40	92967.40	0.29	92967.40	0.29	0.00	242.74
34	**-10	5.00	180.5000	91392.00	91392.00	91392.00	0.30	91392.00	0.30	0.00	250.37
35	**-11	5.00	141.4000	91909.60	91909.60	91909.60	0.30	91909.60	0.30	0.00	258.02
36	**-12	5.00	12.2700	78212.80	78212.80	78212.80	0.32	78212.80	0.32	0.00	265.64
37	**-1	5.00	11.9600	78994.60	78994.60	78994.60	0.32	78994.60	0.32	0.00	273.08
38	**-2	5.00	12.3200	78861.80	78861.80	78861.80	0.32	78861.80	0.32	0.00	280.44
39	**-3	5.00	11.9600	76127.20	76127.20	76127.20	0.32	76127.20	0.32	0.00	287.78
40	**-4	5.00	4.1770	9265.20	9265.20	9265.20	0.93	9265.20	0.93	0.08	294.98
41	**-5	5.00	12.2800	79463.80	79463.80	79463.80	0.32	79463.80	0.32	0.02	302.29
42	**-6	5.00	11.9600	77554.60	77554.60	77554.60	0.32	77554.60	0.32	0.00	309.65
43	**-7	5.00	12.2600	76806.60	76806.60	76806.60	0.32	76806.60	0.32	0.02	317.00
44	**-8	5.00	12.0000	76941.60	76941.60	76941.60	0.32	76941.60	0.32	0.00	324.36
45	**-9	5.00	18.2000	87133.40	87133.40	87133.40	0.30	87133.40	0.30	0.00	331.74
46	**-10	5.00	17.9400	86016.20	86016.20	86016.20	0.30	86016.20	0.30	0.00	339.14
47	**-11	5.00	18.2700	88037.40	88037.40	88037.40	0.30	88037.40	0.30	0.00	346.54
48	**-12	5.00	18.0200	87593.40	87593.40	87593.40	0.30	87593.40	0.30	0.00	353.91
49	**-1	5.00	18.3200	87049.60	87049.60	87049.60	0.30	87049.60	0.30	0.00	361.40
50	**-2	5.00	17.8100	83966.80	83966.80	83966.80	0.31	83966.80	0.31	0.00	368.77
51	**-3	5.00	18.0900	80321.80	80321.80	80321.80	0.32	80321.80	0.32	0.00	376.15
52	**-4	5.00	17.8700	87730.60	87730.60	87730.60	0.30	87730.60	0.30	0.00	383.53
53	**-5	5.00	4.1510	8931.80	8931.80	8931.80	0.95	8931.80	0.95	0.08	390.78
54	**-6	5.00	22.9100	92943.60	92943.60	92943.60	0.29	92943.60	0.29	0.00	398.11
55	**-7	5.00	22.5800	92709.80	92709.80	92709.80	0.29	92709.80	0.29	0.00	405.56
56	**-8	5.00	22.7900	91113.40	91113.40	91113.40	0.30	91113.40	0.30	0.00	412.96
57	**-9	5.00	22.7100	89687.60	89687.60	89687.60	0.30	89687.60	0.30	0.00	420.36
58	**-10	5.00	22.8600	89682.00	89682.00	89682.00	0.30	89682.00	0.30	0.00	427.81
