Instrument Type				LS 6000							
Data Capture Date				11 Oct 2014 10:54:44							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD1284B.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	4.1200	8664.60	8664.60	8664.60	0.96	8664.60	0.96	0.08	5.46
2	**-2	5.00	12.2600	78204.80	78204.80	78204.80	0.32	78204.80	0.32	0.02	12.75
3	**-3	5.00	12.0200	71395.60	71395.60	71395.60	0.33	71395.60	0.33	0.00	20.10
4	**-4	5.00	12.2700	77683.60	77683.60	77683.60	0.32	77683.60	0.32	0.02	27.44
5	**-5	5.00	11.9100	75778.80	75778.80	75778.80	0.32	75778.80	0.32	0.00	34.76
6	**-6	5.00	12.3500	77784.40	77784.40	77784.40	0.32	77784.40	0.32	0.02	42.14
7	**-7	5.00	12.0500	77657.40	77657.40	77657.40	0.32	77657.40	0.32	0.00	49.48
8	**-8	5.00	12.3300	78294.20	78294.20	78294.20	0.32	78294.20	0.32	0.02	56.84
9	**-9	5.00	12.1400	78436.20	78436.20	78436.20	0.32	78436.20	0.32	0.00	64.20
10	**-10	5.00	18.3600	86832.40	86832.40	86832.40	0.30	86832.40	0.30	0.00	71.57
11	**-11	5.00	18.1400	85388.80	85388.80	85388.80	0.31	85388.80	0.31	0.00	78.94
12	**-12	5.00	18.2500	86000.40	86000.40	86000.40	0.30	86000.40	0.30	0.00	86.32
13	**-1	5.00	17.9900	85043.40	85043.40	85043.40	0.31	85043.40	0.31	0.00	93.83
14	**-2	5.00	4.2470	8993.00	8993.00	8993.00	0.94	8993.00	0.94	0.08	101.06
15	**-3	5.00	18.4800	84452.20	84452.20	84452.20	0.31	84452.20	0.31	0.00	108.38
16	**-4	5.00	18.0900	87360.00	87360.00	87360.00	0.30	87360.00	0.30	0.00	115.76
17	**-5	5.00	18.4300	85306.40	85306.40	85306.40	0.31	85306.40	0.31	0.00	123.15
18	**-6	5.00	18.2000	86290.40	86290.40	86290.40	0.30	86290.40	0.30	0.00	130.56
19	**-7	5.00	22.9500	91981.20	91981.20	91981.20	0.29	91981.20	0.29	0.00	137.96
20	**-8	5.00	23.2600	91175.00	91175.00	91175.00	0.30	91175.00	0.30	0.00	145.35
21	**-9	5.00	23.0100	91512.20	91512.20	91512.20	0.30	91512.20	0.30	0.00	152.76
22	**-10	5.00	22.9400	87659.20	87659.20	87659.20	0.30	87659.20	0.30	0.00	160.16
23	**-11	5.00	22.9200	88894.60	88894.60	88894.60	0.30	88894.60	0.30	0.00	167.59
24	**-12	5.00	23.2300	91067.60	91067.60	91067.60	0.30	91067.60	0.30	0.00	174.97
25	**-1	5.00	23.0300	91067.80	91067.80	91067.80	0.30	91067.80	0.30	0.00	182.48
26	**-2	5.00	23.0800	90728.20	90728.20	90728.20	0.30	90728.20	0.30	0.00	189.88
27	**-3	5.00	4.2550	9391.20	9391.20	9391.20	0.92	9391.20	0.92	0.07	197.15
28	**-4	5.00	181.7000	93903.40	93903.40	93903.40	0.29	93903.40	0.29	0.00	204.47
29	**-5	5.00	145.8000	93031.80	93031.80	93031.80	0.29	93031.80	0.29	0.00	212.14
30	**-6	5.00	177.7000	97338.60	97338.60	97338.60	0.29	97338.60	0.29	0.00	219.79
31	**-7	5.00	145.9000	93896.20	93896.20	93896.20	0.29	93896.20	0.29	0.00	227.45
32	**-8	5.00	176.4000	94515.40	94515.40	94515.40	0.29	94515.40	0.29	0.00	235.10
33	**-9	5.00	148.5000	94147.40	94147.40	94147.40	0.29	94147.40	0.29	0.00	242.77
34	**-10	5.00	181.4000	89938.40	89938.40	89938.40	0.30	89938.40	0.30	0.00	250.38
35	**-11	5.00	148.5000	91703.80	91703.80	91703.80	0.30	91703.80	0.30	0.00	258.05
36	**-12	5.00	12.3400	77550.60	77550.60	77550.60	0.32	77550.60	0.32	0.02	265.64
37	**-1	5.00	12.0900	77503.80	77503.80	77503.80	0.32	77503.80	0.32	0.00	273.10
38	**-2	5.00	12.4100	76946.60	76946.60	76946.60	0.32	76946.60	0.32	0.02	280.45
39	**-3	5.00	12.1100	77843.40	77843.40	77843.40	0.32	77843.40	0.32	0.00	287.80
40	**-4	5.00	4.2460	9279.80	9279.80	9279.80	0.93	9279.80	0.93	0.07	295.01
41	**-5	5.00	12.3300	78256.40	78256.40	78256.40	0.32	78256.40	0.32	0.02	302.32
42	**-6	5.00	12.1200	75999.20	75999.20	75999.20	0.32	75999.20	0.32	0.00	309.66
43	**-7	5.00	12.4300	73665.60	73665.60	73665.60	0.33	73665.60	0.33	0.02	317.04
44	**-8	5.00	12.1200	75274.40	75274.40	75274.40	0.33	75274.40	0.33	0.00	324.39
45	**-9	5.00	18.4200	88211.40	88211.40	88211.40	0.30	88211.40	0.30	0.00	331.77
46	**-10	5.00	18.2300	85226.80	85226.80	85226.80	0.31	85226.80	0.31	0.00	339.16
47	**-11	5.00	18.5000	88604.20	88604.20	88604.20	0.30	88604.20	0.30	0.00	346.56
48	**-12	5.00	18.2100	87098.60	87098.60	87098.60	0.30	87098.60	0.30	0.00	353.95
49	**-1	5.00	18.4900	87388.40	87388.40	87388.40	0.30	87388.40	0.30	0.00	361.45
50	**-2	5.00	18.1700	86549.40	86549.40	86549.40	0.30	86549.40	0.30	0.00	368.83
51	**-3	5.00	18.3800	86988.80	86988.80	86988.80	0.30	86988.80	0.30	0.00	376.24
52	**-4	5.00	18.1200	87193.00	87193.00	87193.00	0.30	87193.00	0.30	0.00	383.65
53	**-5	5.00	4.1790	8852.80	8852.80	8852.80	0.95	8852.80	0.95	0.08	390.90
54	**-6	5.00	22.9900	90917.00	90917.00	90917.00	0.30	90917.00	0.30	0.00	398.23
55	**-7	5.00	23.1200	91068.20	91068.20	91068.20	0.30	91068.20	0.30	0.00	405.60
56	**-8	5.00	22.9900	91010.60	91010.60	91010.60	0.30	91010.60	0.30	0.00	413.03
57	**-9	5.00	23.0400	88190.80	88190.80	88190.80	0.30	88190.80	0.30	0.00	420.43
58	**-10	5.00	23.0300	89581.60	89581.60	89581.60	0.30	89581.60	0.30	0.00	427.86
59	**-11	5.00	23.1000	84443.00	84443.00	84443.00	0.31	84443.00	0.31	0.00	435.25
60	**-12	5.00	23.0000	91859.20	91859.20	91859.20	0.30	91859.20	0.30	0.00	442.68
61	**-1	5.00	23.1100	90982.40	90982.40	90982.40	0.30	90982.40	0.30	0.00	450.20
62	**-2	5.00	182.1000	92730.60	92730.60	92730.60	0.29	92730.60	0.29	0.00	457.60
63	**-3	5.00	146.2000	91004.00	91004.00	91004.00	0.30	91004.00	0.30	0.00	465.27
64	**-4	5.00	175.5000	91046.40	91046.40	91046.40	0.30	91046.40	0.30	0.00	472.88
65	**-5	5.00	145.1000	86732.80	86732.80	86732.80	0.30	86732.80	0.30	0.00	480.52
66	**-6	5.00	4.2230	9023.20	9023.20	9023.20	0.94	9023.20	0.94	0.08	488.01
67	**-7	5.00	177.8000	92653.00	92653.00	92653.00	0.29	92653.00	0.29	0.00	495.33
68	**-8	5.00	142.8000	91100.00	91100.00	91100.00	0.30	91100.00	0.30	0.00	503.00
69	**-9	5.00	184.1000	96065.20	96065.20	96065.20	0.29	96065.20	0.29	0.00	510.64
70	**-10	5.00	148.3000	95413.20	95413.20	95413.20	0.29	95413.20	0.29	0.00	518.32
71	**-11	5.00	12.3600	72206.00	72206.00	72206.00	0.33	72206.00	0.33	0.02	525.91
72	**-12	5.00	12.3900	79735.60	79735.60	79735.60	0.32	79735.60	0.32	0.02	533.27
73	**-1	5.00	12.3000	76490.40	76490.40	76490.40	0.32	76490.40	0.32	0.02	540.73
74	**-2	5.00	12.0400	76748.60	76748.60	76748.60	0.32	76748.60	0.32	0.00	548.11
75	**-3	5.00	12.3600	75490.20	75490.20	75490.20	0.33	75490.20	0.33	0.02	555.47
76	**-4	5.00	12.1000	78786.80	78786.80	78786.80	0.32	78786.80	0.32	0.00	562.82
77	**-5	5.00	12.4000	75756.20	75756.20	75756.20	0.32	75756.20	0.32	0.02	570.17
78	**-6	5.00	12.1200	73464.80	73464.80	73464.80	0.33	73464.80	0.33	0.00	577.52
79	**-7	5.00	4.2290	9276.60	9276.60	9276.60	0.93	9276.60	0.93	0.08	584.75
80	**-8	5.00	12.3500	77823.80	77823.80	77823.80	0.32	77823.80	0.32	0.02	592.05
81	**-9	5.00	12.1400	79638.20	79638.20	79638.20	0.32	79638.20	0.32	0.00	599.42
82	**-10	5.00	18.3000	85637.20	85637.20	85637.20	0.31	85637.20	0.31	0.00	606.78
