Instrument Type				LS 6000							
Data Capture Date				11 Nov 2014 18:09:23							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD00895.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	49.4500	141904.59	141904.59	141904.59	0.24	141904.59	0.24	0.02	5.72
2	**-2	5.00	12.2700	82103.40	82103.40	82103.40	0.31	82103.40	0.31	0.00	13.39
4	**-4	5.00	12.2300	81099.00	81099.00	81099.00	0.31	81099.00	0.31	0.00	20.69
6	**-6	5.00	12.2200	77122.00	77122.00	77122.00	0.32	77122.00	0.32	0.00	27.95
8	**-8	5.00	12.2300	80955.40	80955.40	80955.40	0.31	80955.40	0.31	0.00	35.22
10	**-10	5.00	17.7700	89109.20	89109.20	89109.20	0.30	89109.20	0.30	0.00	42.54
12	**-12	5.00	17.9400	88460.40	88460.40	88460.40	0.30	88460.40	0.30	0.00	49.83
14	**-2	5.00	107.4000	231593.20	231593.20	231593.20	0.19	231593.20	0.19	0.00	57.60
15	**-3	5.00	17.9900	87853.00	87853.00	87853.00	0.30	87853.00	0.30	0.00	65.28
17	**-5	5.00	18.1100	89856.80	89856.80	89856.80	0.30	89856.80	0.30	0.00	72.60
19	**-7	5.00	22.3100	93391.20	93391.20	93391.20	0.29	93391.20	0.29	0.00	79.95
21	**-9	5.00	22.3500	92592.40	92592.40	92592.40	0.29	92592.40	0.29	0.00	87.27
23	**-11	5.00	22.3600	90596.00	90596.00	90596.00	0.30	90596.00	0.30	0.00	94.62
25	**-1	5.00	22.1800	92184.60	92184.60	92184.60	0.29	92184.60	0.29	0.00	102.06
27	**-3	5.00	4.1440	8918.40	8918.40	8918.40	0.95	8918.40	0.95	0.00	109.23
28	**-4	5.00	169.8000	90542.60	90542.60	90542.60	0.30	90542.60	0.30	0.00	116.47
30	**-6	5.00	165.6000	98492.80	98492.80	98492.80	0.28	98492.80	0.28	0.00	124.05
32	**-8	5.00	165.2000	99704.00	99704.00	99704.00	0.28	99704.00	0.28	0.00	131.65
34	**-10	5.00	173.6000	98323.60	98323.60	98323.60	0.29	98323.60	0.29	0.00	139.26
36	**-12	5.00	12.3100	80133.40	80133.40	80133.40	0.32	80133.40	0.32	0.00	146.82
38	**-2	5.00	12.4300	81496.60	81496.60	81496.60	0.31	81496.60	0.31	0.00	154.21
40	**-4	5.00	4.1420	8702.80	8702.80	8702.80	0.96	8702.80	0.96	0.00	161.33
41	**-5	5.00	12.3100	81330.20	81330.20	81330.20	0.31	81330.20	0.31	0.00	168.58
43	**-7	5.00	12.3300	77896.60	77896.60	77896.60	0.32	77896.60	0.32	0.00	175.85
45	**-9	5.00	18.0300	90502.40	90502.40	90502.40	0.30	90502.40	0.30	0.00	183.17
47	**-11	5.00	18.0300	88107.60	88107.60	88107.60	0.30	88107.60	0.30	0.00	190.50
49	**-1	5.00	18.1200	87769.00	87769.00	87769.00	0.30	87769.00	0.30	0.00	197.95
51	**-3	5.00	17.8800	82506.00	82506.00	82506.00	0.31	82506.00	0.31	0.00	205.26
53	**-5	5.00	4.0700	8323.60	8323.60	8323.60	0.98	8323.60	0.98	0.00	212.43
54	**-6	5.00	22.5100	91544.20	91544.20	91544.20	0.30	91544.20	0.30	0.00	219.66
56	**-8	5.00	22.3800	91923.40	91923.40	91923.40	0.30	91923.40	0.30	0.00	226.99
58	**-10	5.00	22.4800	91967.00	91967.00	91967.00	0.29	91967.00	0.29	0.00	234.32
60	**-12	5.00	22.4000	94193.60	94193.60	94193.60	0.29	94193.60	0.29	0.00	241.66
62	**-2	5.00	171.7000	90702.00	90702.00	90702.00	0.30	90702.00	0.30	0.00	249.10
64	**-4	5.00	158.9000	94195.20	94195.20	94195.20	0.29	94195.20	0.29	0.00	256.69
66	**-6	5.00	4.1150	8795.60	8795.60	8795.60	0.95	8795.60	0.95	0.00	264.13
67	**-7	5.00	166.3000	97005.40	97005.40	97005.40	0.29	97005.40	0.29	0.00	271.38
69	**-9	5.00	174.1000	92778.80	92778.80	92778.80	0.29	92778.80	0.29	0.00	279.00
71	**-11	5.00	12.3900	80904.80	80904.80	80904.80	0.31	80904.80	0.31	0.00	286.57
72	**-12	5.00	12.3400	81363.00	81363.00	81363.00	0.31	81363.00	0.31	0.00	293.87
73	**-1	5.00	12.2800	74345.20	74345.20	74345.20	0.33	74345.20	0.33	0.00	301.24
75	**-3	5.00	12.4000	74753.20	74753.20	74753.20	0.33	74753.20	0.33	0.00	308.53
77	**-5	5.00	12.5600	75012.40	75012.40	75012.40	0.33	75012.40	0.33	0.00	315.81
79	**-7	5.00	4.1580	8160.60	8160.60	8160.60	0.99	8160.60	0.99	0.00	322.98
80	**-8	5.00	12.3600	81228.40	81228.40	81228.40	0.31	81228.40	0.31	0.00	330.19
82	**-10	5.00	18.0200	88623.40	88623.40	88623.40	0.30	88623.40	0.30	0.00	337.48
84	**-12	5.00	18.0900	90903.60	90903.60	90903.60	0.30	90903.60	0.30	0.00	344.81
86	**-2	5.00	18.0200	81992.20	81992.20	81992.20	0.31	81992.20	0.31	0.00	352.22
88	**-4	5.00	18.3700	88485.40	88485.40	88485.40	0.30	88485.40	0.30	0.00	359.52
90	**-6	5.00	22.4100	91970.20	91970.20	91970.20	0.29	91970.20	0.29	0.00	366.83
92	**-8	5.00	4.1220	8354.80	8354.80	8354.80	0.98	8354.80	0.98	0.00	373.98
93	**-9	5.00	22.2100	91224.80	91224.80	91224.80	0.30	91224.80	0.30	0.00	381.22
99	**-3	5.00	171.2000	91012.60	91012.60	91012.60	0.30	91012.60	0.30	0.00	388.70
101	**-5	5.00	170.0000	94818.80	94818.80	94818.80	0.29	94818.80	0.29	0.00	396.29
105	**-9	5.00	4.1470	9094.00	9094.00	9094.00	0.94	9094.00	0.94	0.00	403.71
108	**-12	5.00	12.2800	79818.20	79818.20	79818.20	0.32	79818.20	0.32	0.00	410.95
110	**-2	5.00	12.3200	79123.80	79123.80	79123.80	0.32	79123.80	0.32	0.00	418.33
112	**-4	5.00	12.3900	80179.60	80179.60	80179.60	0.32	80179.60	0.32	0.00	425.60
114	**-6	5.00	12.4000	81447.00	81447.00	81447.00	0.31	81447.00	0.31	0.00	432.90
116	**-8	5.00	17.8800	88285.60	88285.60	88285.60	0.30	88285.60	0.30	0.00	440.20
118	**-10	5.00	4.1410	9092.20	9092.20	9092.20	0.94	9092.20	0.94	0.00	447.36
119	**-11	5.00	17.8800	90456.20	90456.20	90456.20	0.30	90456.20	0.30	0.00	454.59
121	**-1	5.00	18.0500	85117.60	85117.60	85117.60	0.31	85117.60	0.31	0.00	462.00
123	**-3	5.00	18.0800	83467.20	83467.20	83467.20	0.31	83467.20	0.31	0.00	469.29
125	**-5	5.00	22.5600	88851.60	88851.60	88851.60	0.30	88851.60	0.30	0.00	476.59
127	**-7	5.00	22.5000	92822.60	92822.60	92822.60	0.29	92822.60	0.29	0.00	483.91
131	**-11	5.00	4.1250	8805.40	8805.40	8805.40	0.95	8805.40	0.95	0.00	491.10
134	**-2	5.00	172.7000	96875.20	96875.20	96875.20	0.29	96875.20	0.29	0.00	498.48
136	**-4	5.00	169.8000	92041.20	92041.20	92041.20	0.29	92041.20	0.29	0.00	506.07
142	**-10	5.00	12.2200	81978.20	81978.20	81978.20	0.31	81978.20	0.31	0.00	513.71
144	**-12	5.00	4.1390	8766.00	8766.00	8766.00	0.96	8766.00	0.96	0.00	520.85
145	**-1	5.00	4.0800	8433.00	8433.00	8433.00	0.97	8433.00	0.97	0.00	528.01
146	**-2	5.00	12.2300	79109.00	79109.00	79109.00	0.32	79109.00	0.32	0.00	535.23
147	**-3	5.00	4.1140	8620.40	8620.40	8620.40	0.96	8620.40	0.96	0.00	542.38
149	**-5	5.00	12.3300	79536.00	79536.00	79536.00	0.32	79536.00	0.32	0.00	549.60
151	**-7	5.00	12.3100	80974.00	80974.00	80974.00	0.31	80974.00	0.31	0.00	556.89
153	**-9	5.00	17.8900	89483.40	89483.40	89483.40	0.30	89483.40	0.30	0.00	564.19
154	**-10	5.00	17.6800	88973.60	88973.60	88973.60	0.30	88973.60	0.30	0.00	571.52
157	**-1	5.00	4.1690	8659.60	8659.60	8659.60	0.96	8659.60	0.96	0.00	578.81
158	**-2	5.00	167.0000	96334.00	96334.00	96334.00	0.29	96334.00	0.29	0.00	586.06
159	**-3	5.00	170.1000	96264.80	96264.80	96264.80	0.29	96264.80	0.29	0.00	593.63
160	**-4	5.00	4.1700	8727.00	8727.00	8727.00	0.96	8727.00	0.96	0.00	601.05
161	**-5	5.00	172.0000	95462.40	95462.40	95462.40	0.29	95462.40	0.29	0.00	608.29
162	**-6	5.00	173.0000	95632.00	95632.00	95632.00	0.29	95632.00	0.29	0.00	615.89
