Instrument Type				LS 6000							
Data Capture Date				29 Oct 2014 09:14:46							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD0B848.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	46.8700	140641.59	140641.59	140641.59	0.24	140641.59	0.24	0.04	5.99
2	**-2	5.00	12.1800	79877.40	79877.40	79877.40	0.32	79877.40	0.32	0.00	13.72
3	**-3	5.00	10.9100	75022.20	75022.20	75022.20	0.33	75022.20	0.33	0.00	21.04
4	**-4	5.00	12.1100	71740.20	71740.20	71740.20	0.33	71740.20	0.33	0.02	28.39
5	**-5	5.00	10.7300	72966.40	72966.40	72966.40	0.33	72966.40	0.33	0.00	35.72
6	**-6	5.00	12.1800	76336.80	76336.80	76336.80	0.32	76336.80	0.32	0.00	43.06
7	**-7	5.00	10.9600	74300.40	74300.40	74300.40	0.33	74300.40	0.33	0.00	50.41
8	**-8	5.00	12.1900	80211.00	80211.00	80211.00	0.32	80211.00	0.32	0.00	57.76
9	**-9	5.00	11.0100	76079.60	76079.60	76079.60	0.32	76079.60	0.32	0.00	65.09
10	**-10	5.00	17.8600	87733.20	87733.20	87733.20	0.30	87733.20	0.30	0.00	72.45
11	**-11	5.00	16.1600	85118.80	85118.80	85118.80	0.31	85118.80	0.31	0.00	79.82
12	**-12	5.00	17.7700	83393.00	83393.00	83393.00	0.31	83393.00	0.31	0.00	87.19
13	**-1	5.00	15.5800	81287.20	81287.20	81287.20	0.31	81287.20	0.31	0.00	94.85
14	**-2	5.00	113.8000	233746.41	233746.41	233746.41	0.19	233746.41	0.19	0.03	102.61
15	**-3	5.00	17.9100	87683.80	87683.80	87683.80	0.30	87683.80	0.30	0.00	110.37
16	**-4	5.00	15.4900	84078.00	84078.00	84078.00	0.31	84078.00	0.31	0.00	117.74
17	**-5	5.00	17.9600	84836.40	84836.40	84836.40	0.31	84836.40	0.31	0.00	125.11
18	**-6	5.00	15.7100	84812.60	84812.60	84812.60	0.31	84812.60	0.31	0.00	132.49
19	**-7	5.00	22.2200	91949.60	91949.60	91949.60	0.29	91949.60	0.29	0.00	139.86
20	**-8	5.00	19.2100	85185.80	85185.80	85185.80	0.31	85185.80	0.31	0.00	147.24
21	**-9	5.00	22.2800	92775.20	92775.20	92775.20	0.29	92775.20	0.29	0.00	154.64
22	**-10	5.00	18.9400	86031.40	86031.40	86031.40	0.30	86031.40	0.30	0.00	162.04
23	**-11	5.00	22.2400	85227.20	85227.20	85227.20	0.31	85227.20	0.31	0.00	169.43
24	**-12	5.00	18.9800	80290.80	80290.80	80290.80	0.32	80290.80	0.32	0.00	176.80
25	**-1	5.00	22.4700	91393.40	91393.40	91393.40	0.30	91393.40	0.30	0.00	184.29
26	**-2	5.00	18.8400	80991.60	80991.60	80991.60	0.31	80991.60	0.31	0.00	191.65
27	**-3	5.00	4.1410	9120.40	9120.40	9120.40	0.94	9120.40	0.94	0.08	198.88
28	**-4	5.00	171.6000	89958.00	89958.00	89958.00	0.30	89958.00	0.30	0.00	206.18
29	**-5	5.00	93.7000	88862.60	88862.60	88862.60	0.30	88862.60	0.30	0.00	213.84
30	**-6	5.00	167.2000	98028.20	98028.20	98028.20	0.29	98028.20	0.29	0.00	221.43
31	**-7	5.00	94.6700	89952.20	89952.20	89952.20	0.30	89952.20	0.30	0.00	229.11
32	**-8	5.00	163.8000	96673.40	96673.40	96673.40	0.29	96673.40	0.29	0.00	236.64
33	**-9	5.00	96.5500	91369.00	91369.00	91369.00	0.30	91369.00	0.30	0.00	244.31
34	**-10	5.00	172.7000	94077.20	94077.20	94077.20	0.29	94077.20	0.29	0.00	251.85
35	**-11	5.00	97.3100	88262.20	88262.20	88262.20	0.30	88262.20	0.30	0.00	259.50
36	**-12	5.00	12.1000	78339.20	78339.20	78339.20	0.32	78339.20	0.32	0.00	267.03
37	**-1	5.00	10.8200	76808.20	76808.20	76808.20	0.32	76808.20	0.32	0.00	274.51
38	**-2	5.00	12.1800	79778.00	79778.00	79778.00	0.32	79778.00	0.32	0.00	281.87
39	**-3	5.00	10.7900	70234.80	70234.80	70234.80	0.34	70234.80	0.34	0.00	289.20
40	**-4	5.00	4.0930	8455.60	8455.60	8455.60	0.97	8455.60	0.97	0.09	296.41
41	**-5	5.00	12.0700	80436.60	80436.60	80436.60	0.32	80436.60	0.32	0.00	303.72
42	**-6	5.00	10.8300	72084.20	72084.20	72084.20	0.33	72084.20	0.33	0.00	311.07
43	**-7	5.00	12.1000	76490.40	76490.40	76490.40	0.32	76490.40	0.32	0.00	318.43
44	**-8	5.00	10.9100	74552.40	74552.40	74552.40	0.33	74552.40	0.33	0.00	325.77
45	**-9	5.00	17.7600	88182.20	88182.20	88182.20	0.30	88182.20	0.30	0.00	333.15
46	**-10	5.00	15.9500	84316.00	84316.00	84316.00	0.31	84316.00	0.31	0.00	340.52
47	**-11	5.00	17.7900	87108.20	87108.20	87108.20	0.30	87108.20	0.30	0.00	347.91
48	**-12	5.00	15.9600	83392.60	83392.60	83392.60	0.31	83392.60	0.31	0.00	355.29
49	**-1	5.00	17.7600	86694.00	86694.00	86694.00	0.30	86694.00	0.30	0.00	362.76
50	**-2	5.00	15.4800	77661.20	77661.20	77661.20	0.32	77661.20	0.32	0.00	370.14
51	**-3	5.00	17.6500	83836.40	83836.40	83836.40	0.31	83836.40	0.31	0.00	377.51
52	**-4	5.00	15.5200	85265.20	85265.20	85265.20	0.31	85265.20	0.31	0.00	384.87
53	**-5	5.00	4.0440	8481.40	8481.40	8481.40	0.97	8481.40	0.97	0.09	392.09
54	**-6	5.00	22.2500	92710.20	92710.20	92710.20	0.29	92710.20	0.29	0.00	399.43
55	**-7	5.00	18.9800	87779.20	87779.20	87779.20	0.30	87779.20	0.30	0.00	406.83
56	**-8	5.00	22.2100	88144.40	88144.40	88144.40	0.30	88144.40	0.30	0.00	414.20
57	**-9	5.00	19.3400	87129.80	87129.80	87129.80	0.30	87129.80	0.30	0.00	421.61
58	**-10	5.00	22.3000	90596.00	90596.00	90596.00	0.30	90596.00	0.30	0.00	429.02
59	**-11	5.00	19.0100	85883.60	85883.60	85883.60	0.31	85883.60	0.31	0.00	436.41
60	**-12	5.00	22.2900	93453.00	93453.00	93453.00	0.29	93453.00	0.29	0.00	443.83
61	**-1	5.00	18.8900	86210.60	86210.60	86210.60	0.30	86210.60	0.30	0.00	451.33
62	**-2	5.00	172.3000	94467.20	94467.20	94467.20	0.29	94467.20	0.29	0.00	458.74
63	**-3	5.00	93.8100	87615.20	87615.20	87615.20	0.30	87615.20	0.30	0.00	466.38
64	**-4	5.00	162.1000	94769.20	94769.20	94769.20	0.29	94769.20	0.29	0.00	473.94
65	**-5	5.00	93.4700	88464.40	88464.40	88464.40	0.30	88464.40	0.30	0.00	481.59
66	**-6	5.00	4.0810	8632.80	8632.80	8632.80	0.96	8632.80	0.96	0.08	488.98
67	**-7	5.00	168.3000	95711.20	95711.20	95711.20	0.29	95711.20	0.29	0.00	496.32
68	**-8	5.00	92.4400	88403.20	88403.20	88403.20	0.30	88403.20	0.30	0.00	503.99
69	**-9	5.00	174.3000	94464.00	94464.00	94464.00	0.29	94464.00	0.29	0.00	511.54
70	**-10	5.00	96.2600	88931.40	88931.40	88931.40	0.30	88931.40	0.30	0.00	519.18
71	**-11	5.00	12.1300	73743.00	73743.00	73743.00	0.33	73743.00	0.33	0.00	526.71
72	**-12	5.00	12.1200	74467.80	74467.80	74467.80	0.33	74467.80	0.33	0.00	534.07
73	**-1	5.00	12.0700	77648.40	77648.40	77648.40	0.32	77648.40	0.32	0.00	541.53
74	**-2	5.00	10.7600	74808.40	74808.40	74808.40	0.33	74808.40	0.33	0.00	548.89
75	**-3	5.00	12.1100	80459.00	80459.00	80459.00	0.32	80459.00	0.32	0.00	556.27
76	**-4	5.00	10.8400	75664.00	75664.00	75664.00	0.33	75664.00	0.33	0.00	563.62
77	**-5	5.00	12.1800	78921.00	78921.00	78921.00	0.32	78921.00	0.32	0.00	570.98
78	**-6	5.00	10.8800	75434.60	75434.60	75434.60	0.33	75434.60	0.33	0.00	578.34
79	**-7	5.00	4.1170	8733.00	8733.00	8733.00	0.96	8733.00	0.96	0.08	585.56
80	**-8	5.00	12.0800	78591.00	78591.00	78591.00	0.32	78591.00	0.32	0.00	592.87
81	**-9	5.00	10.8900	76450.80	76450.80	76450.80	0.32	76450.80	0.32	0.00	600.21
82	**-10	5.00	17.7800	88284.40	88284.40	88284.40	0.30	88284.40	0.30	0.00	607.58
83	**-11	5.00	15.8900	83123.60	83123.60	83123.60	0.31	83123.60	0.31	0.00	614.97
84	**-12	5.00	17.8600	89437.60	89437.60	89437.60	0.30	89437.60	0.30	0.00	622.34
85	**-1	5.00	15.5500	83911.00	83911.00	83911.00	0.31	83911.00	0.31	0.00	629.82
