Instrument Type				LS 6000							
Data Capture Date				31 Oct 2014 16:50:17							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD21343.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	39.0800	140037.59	140037.59	140037.59	0.24	140037.59	0.24	0.04	5.99
2	**-2	5.00	12.2700	75681.80	75681.80	75681.80	0.33	75681.80	0.33	0.00	13.73
3	**-3	5.00	10.8100	72714.80	72714.80	72714.80	0.33	72714.80	0.33	0.00	21.05
4	**-4	5.00	12.2500	77726.60	77726.60	77726.60	0.32	77726.60	0.32	0.00	28.40
5	**-5	5.00	10.6600	69725.60	69725.60	69725.60	0.34	69725.60	0.34	0.00	35.71
6	**-6	5.00	12.2800	78472.20	78472.20	78472.20	0.32	78472.20	0.32	0.00	43.05
7	**-7	5.00	10.9900	72176.00	72176.00	72176.00	0.33	72176.00	0.33	0.00	50.38
8	**-8	5.00	12.2800	80127.80	80127.80	80127.80	0.32	80127.80	0.32	0.00	57.74
9	**-9	5.00	10.9700	75089.40	75089.40	75089.40	0.33	75089.40	0.33	0.00	65.06
10	**-10	5.00	17.9900	86115.00	86115.00	86115.00	0.30	86115.00	0.30	0.00	72.39
11	**-11	5.00	15.9200	84020.40	84020.40	84020.40	0.31	84020.40	0.31	0.00	79.77
12	**-12	5.00	18.0400	86065.60	86065.60	86065.60	0.30	86065.60	0.30	0.00	87.11
13	**-1	5.00	15.1900	78440.20	78440.20	78440.20	0.32	78440.20	0.32	0.00	94.76
14	**-2	5.00	107.2000	231051.20	231051.20	231051.20	0.19	231051.20	0.19	0.03	102.51
15	**-3	5.00	18.0700	88483.00	88483.00	88483.00	0.30	88483.00	0.30	0.00	110.28
16	**-4	5.00	15.1200	77290.20	77290.20	77290.20	0.32	77290.20	0.32	0.00	117.64
17	**-5	5.00	18.1400	81832.80	81832.80	81832.80	0.31	81832.80	0.31	0.00	125.00
18	**-6	5.00	15.3600	77010.20	77010.20	77010.20	0.32	77010.20	0.32	0.00	132.37
19	**-7	5.00	22.4600	84335.60	84335.60	84335.60	0.31	84335.60	0.31	0.00	139.76
20	**-8	5.00	18.6900	79257.80	79257.80	79257.80	0.32	79257.80	0.32	0.00	147.11
21	**-9	5.00	22.3400	83816.80	83816.80	83816.80	0.31	83816.80	0.31	0.00	154.49
22	**-10	5.00	18.4800	82101.60	82101.60	82101.60	0.31	82101.60	0.31	0.00	161.87
23	**-11	5.00	22.5200	86603.80	86603.80	86603.80	0.30	86603.80	0.30	0.00	169.26
24	**-12	5.00	18.4900	79547.80	79547.80	79547.80	0.32	79547.80	0.32	0.00	176.65
25	**-1	5.00	22.5600	83346.20	83346.20	83346.20	0.31	83346.20	0.31	0.00	184.14
26	**-2	5.00	18.3200	84953.40	84953.40	84953.40	0.31	84953.40	0.31	0.00	191.56
27	**-3	5.00	4.1920	8878.60	8878.60	8878.60	0.95	8878.60	0.95	0.08	198.80
28	**-4	5.00	173.0000	89495.20	89495.20	89495.20	0.30	89495.20	0.30	0.00	206.11
29	**-5	5.00	90.9900	82446.00	82446.00	82446.00	0.31	82446.00	0.31	0.00	213.81
30	**-6	5.00	167.9000	97552.40	97552.40	97552.40	0.29	97552.40	0.29	0.00	221.38
31	**-7	5.00	91.8900	82611.60	82611.60	82611.60	0.31	82611.60	0.31	0.00	229.04
32	**-8	5.00	164.7000	92327.00	92327.00	92327.00	0.29	92327.00	0.29	0.00	236.58
33	**-9	5.00	93.0800	82514.20	82514.20	82514.20	0.31	82514.20	0.31	0.00	244.27
34	**-10	5.00	174.4000	88754.00	88754.00	88754.00	0.30	88754.00	0.30	0.00	251.79
35	**-11	5.00	94.6400	82861.60	82861.60	82861.60	0.31	82861.60	0.31	0.00	259.45
36	**-12	5.00	12.3100	75036.80	75036.80	75036.80	0.33	75036.80	0.33	0.00	266.96
37	**-1	5.00	10.7900	73625.20	73625.20	73625.20	0.33	73625.20	0.33	0.00	274.40
38	**-2	5.00	12.3400	78121.40	78121.40	78121.40	0.32	78121.40	0.32	0.00	281.78
39	**-3	5.00	10.7900	69642.20	69642.20	69642.20	0.34	69642.20	0.34	0.00	289.13
40	**-4	5.00	4.1490	8443.00	8443.00	8443.00	0.97	8443.00	0.97	0.08	296.33
41	**-5	5.00	12.2800	76777.00	76777.00	76777.00	0.32	76777.00	0.32	0.00	303.61
42	**-6	5.00	10.7600	71012.60	71012.60	71012.60	0.34	71012.60	0.34	0.00	310.97
43	**-7	5.00	12.2700	75735.80	75735.80	75735.80	0.33	75735.80	0.33	0.00	318.31
44	**-8	5.00	10.9200	74888.60	74888.60	74888.60	0.33	74888.60	0.33	0.00	325.66
45	**-9	5.00	18.0400	89091.80	89091.80	89091.80	0.30	89091.80	0.30	0.00	333.03
46	**-10	5.00	15.8400	83322.20	83322.20	83322.20	0.31	83322.20	0.31	0.00	340.40
47	**-11	5.00	18.0600	87903.40	87903.40	87903.40	0.30	87903.40	0.30	0.00	347.80
48	**-12	5.00	15.9100	82710.40	82710.40	82710.40	0.31	82710.40	0.31	0.00	355.17
49	**-1	5.00	18.0600	81587.60	81587.60	81587.60	0.31	81587.60	0.31	0.00	362.63
50	**-2	5.00	15.3200	76956.40	76956.40	76956.40	0.32	76956.40	0.32	0.00	369.99
51	**-3	5.00	17.9900	82784.20	82784.20	82784.20	0.31	82784.20	0.31	0.00	377.37
52	**-4	5.00	15.3400	81419.00	81419.00	81419.00	0.31	81419.00	0.31	0.00	384.77
53	**-5	5.00	4.0980	8799.40	8799.40	8799.40	0.95	8799.40	0.95	0.08	391.99
54	**-6	5.00	22.7600	91774.40	91774.40	91774.40	0.30	91774.40	0.30	0.00	399.32
55	**-7	5.00	18.6200	87059.80	87059.80	87059.80	0.30	87059.80	0.30	0.00	406.73
56	**-8	5.00	22.6300	88024.40	88024.40	88024.40	0.30	88024.40	0.30	0.00	414.11
57	**-9	5.00	18.9900	82082.60	82082.60	82082.60	0.31	82082.60	0.31	0.00	421.50
58	**-10	5.00	22.6700	85438.40	85438.40	85438.40	0.31	85438.40	0.31	0.00	428.89
59	**-11	5.00	18.7300	87460.40	87460.40	87460.40	0.30	87460.40	0.30	0.00	436.31
60	**-12	5.00	22.5500	90896.60	90896.60	90896.60	0.30	90896.60	0.30	0.00	443.70
61	**-1	5.00	18.4400	85645.40	85645.40	85645.40	0.31	85645.40	0.31	0.00	451.19
62	**-2	5.00	173.1000	87852.60	87852.60	87852.60	0.30	87852.60	0.30	0.00	458.56
63	**-3	5.00	91.3500	86209.60	86209.60	86209.60	0.30	86209.60	0.30	0.00	466.21
64	**-4	5.00	162.6000	90440.00	90440.00	90440.00	0.30	90440.00	0.30	0.00	473.80
65	**-5	5.00	90.6900	84550.00	84550.00	84550.00	0.31	84550.00	0.31	0.00	481.44
66	**-6	5.00	4.1670	9073.00	9073.00	9073.00	0.94	9073.00	0.94	0.09	488.83
67	**-7	5.00	169.3000	93286.60	93286.60	93286.60	0.29	93286.60	0.29	0.00	496.15
68	**-8	5.00	90.7900	88642.00	88642.00	88642.00	0.30	88642.00	0.30	0.00	503.80
69	**-9	5.00	175.1000	89180.40	89180.40	89180.40	0.30	89180.40	0.30	0.00	511.39
70	**-10	5.00	94.6600	88827.80	88827.80	88827.80	0.30	88827.80	0.30	0.00	519.07
71	**-11	5.00	12.2700	79488.80	79488.80	79488.80	0.32	79488.80	0.32	0.00	526.58
72	**-12	5.00	12.3000	80904.80	80904.80	80904.80	0.31	80904.80	0.31	0.00	533.94
73	**-1	5.00	12.2700	73721.00	73721.00	73721.00	0.33	73721.00	0.33	0.00	541.39
74	**-2	5.00	10.7200	73344.80	73344.80	73344.80	0.33	73344.80	0.33	0.00	548.74
75	**-3	5.00	12.2100	72822.40	72822.40	72822.40	0.33	72822.40	0.33	0.00	556.07
76	**-4	5.00	10.7800	70584.60	70584.60	70584.60	0.34	70584.60	0.34	0.00	563.41
77	**-5	5.00	12.3500	73616.40	73616.40	73616.40	0.33	73616.40	0.33	0.00	570.77
78	**-6	5.00	10.8400	70505.20	70505.20	70505.20	0.34	70505.20	0.34	0.00	578.10
79	**-7	5.00	4.1650	8505.20	8505.20	8505.20	0.97	8505.20	0.97	0.08	585.33
80	**-8	5.00	12.2800	73162.60	73162.60	73162.60	0.33	73162.60	0.33	0.00	592.60
81	**-9	5.00	10.8900	70902.60	70902.60	70902.60	0.34	70902.60	0.34	0.00	599.95
82	**-10	5.00	17.9700	83379.60	83379.60	83379.60	0.31	83379.60	0.31	0.00	607.32
83	**-11	5.00	15.7500	83314.80	83314.80	83314.80	0.31	83314.80	0.31	0.00	614.70
84	**-12	5.00	18.0200	89378.00	89378.00	89378.00	0.30	89378.00	0.30	0.00	622.09
85	**-1	5.00	15.2600	81857.40	81857.40	81857.40	0.31	81857.40	0.31	0.00	629.57
86	**-2	5.00	18.0200	87705.00	87705.00	87705.00	0.30	87705.00	0.30	0.00	636.95
87	**-3	5.00	15.2500	82087.80	82087.80	82087.80	0.31	82087.80	0.31	0.00	644.32
88	**-4	5.00	18.2000	85793.60	85793.60	85793.60	0.31	85793.60	0.31	0.00	651.69
89	**-5	5.00	15.3300	79197.60	79197.60	79197.60	0.32	79197.60	0.32	0.00	659.06
90	**-6	5.00	22.4800	89554.40	89554.40	89554.40	0.30	89554.40	0.30	0.00	666.45
91	**-7	5.00	18.1800	79229.40	79229.40	79229.40	0.32	79229.40	0.32	0.00	673.85
