Instrument Type				LS 6000							
Data Capture Date				01 Nov 2014 16:35:36							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RADF50C4.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	54.8500	141790.41	141790.41	141790.41	0.24	141790.41	0.24	0.04	5.81
2	**-2	5.00	12.2300	79857.00	79857.00	79857.00	0.32	79857.00	0.32	0.00	13.57
3	**-3	5.00	10.7100	71943.00	71943.00	71943.00	0.33	71943.00	0.33	0.00	20.88
4	**-4	5.00	12.3500	80482.40	80482.40	80482.40	0.32	80482.40	0.32	0.00	28.24
5	**-5	5.00	10.6400	72714.20	72714.20	72714.20	0.33	72714.20	0.33	0.00	35.57
6	**-6	5.00	12.3200	78008.40	78008.40	78008.40	0.32	78008.40	0.32	0.00	42.91
7	**-7	5.00	10.8800	69557.20	69557.20	69557.20	0.34	69557.20	0.34	0.00	50.26
8	**-8	5.00	12.3700	80480.20	80480.20	80480.20	0.32	80480.20	0.32	0.00	57.60
9	**-9	5.00	10.8900	76009.60	76009.60	76009.60	0.32	76009.60	0.32	0.00	64.96
10	**-10	5.00	17.9700	89052.60	89052.60	89052.60	0.30	89052.60	0.30	0.00	72.33
11	**-11	5.00	15.7300	82666.40	82666.40	82666.40	0.31	82666.40	0.31	0.00	79.70
12	**-12	5.00	18.0400	87197.60	87197.60	87197.60	0.30	87197.60	0.30	0.00	87.06
13	**-1	5.00	15.1300	82064.40	82064.40	82064.40	0.31	82064.40	0.31	0.00	94.55
14	**-2	5.00	109.9000	232891.00	232891.00	232891.00	0.19	232891.00	0.19	0.03	102.30
15	**-3	5.00	18.0900	87446.40	87446.40	87446.40	0.30	87446.40	0.30	0.00	110.08
16	**-4	5.00	14.9500	80856.00	80856.00	80856.00	0.31	80856.00	0.31	0.00	117.47
17	**-5	5.00	18.2100	88250.40	88250.40	88250.40	0.30	88250.40	0.30	0.00	124.85
18	**-6	5.00	15.2400	84560.40	84560.40	84560.40	0.31	84560.40	0.31	0.00	132.22
19	**-7	5.00	22.5900	91787.60	91787.60	91787.60	0.30	91787.60	0.30	0.00	139.61
20	**-8	5.00	18.4300	86336.20	86336.20	86336.20	0.30	86336.20	0.30	0.00	146.99
21	**-9	5.00	22.6500	92326.40	92326.40	92326.40	0.29	92326.40	0.29	0.00	154.39
22	**-10	5.00	18.3100	83226.00	83226.00	83226.00	0.31	83226.00	0.31	0.00	161.75
23	**-11	5.00	22.6800	90973.00	90973.00	90973.00	0.30	90973.00	0.30	0.00	169.15
24	**-12	5.00	18.4000	84351.40	84351.40	84351.40	0.31	84351.40	0.31	0.00	176.56
25	**-1	5.00	22.7700	90705.20	90705.20	90705.20	0.30	90705.20	0.30	0.00	184.05
26	**-2	5.00	17.9100	82961.80	82961.80	82961.80	0.31	82961.80	0.31	0.00	191.45
27	**-3	5.00	4.2240	9239.20	9239.20	9239.20	0.93	9239.20	0.93	0.08	198.68
28	**-4	5.00	173.0000	89771.20	89771.20	89771.20	0.30	89771.20	0.30	0.00	206.00
29	**-5	5.00	89.6100	88286.40	88286.40	88286.40	0.30	88286.40	0.30	0.00	213.67
30	**-6	5.00	168.7000	97981.20	97981.20	97981.20	0.29	97981.20	0.29	0.00	221.23
31	**-7	5.00	91.4900	89279.40	89279.40	89279.40	0.30	89279.40	0.30	0.00	228.87
32	**-8	5.00	164.9000	95935.60	95935.60	95935.60	0.29	95935.60	0.29	0.00	236.42
33	**-9	5.00	92.6000	83757.80	83757.80	83757.80	0.31	83757.80	0.31	0.00	244.07
34	**-10	5.00	174.4000	93890.80	93890.80	93890.80	0.29	93890.80	0.29	0.00	251.60
35	**-11	5.00	92.9500	85288.60	85288.60	85288.60	0.31	85288.60	0.31	0.00	259.23
36	**-12	5.00	12.3100	77407.00	77407.00	77407.00	0.32	77407.00	0.32	0.00	266.80
37	**-1	5.00	10.7200	75576.00	75576.00	75576.00	0.33	75576.00	0.33	0.00	274.26
38	**-2	5.00	12.3500	80652.80	80652.80	80652.80	0.31	80652.80	0.31	0.00	281.60
39	**-3	5.00	10.7000	75007.60	75007.60	75007.60	0.33	75007.60	0.33	0.00	288.96
40	**-4	5.00	4.1340	9110.40	9110.40	9110.40	0.94	9110.40	0.94	0.08	296.18
41	**-5	5.00	12.2700	80333.00	80333.00	80333.00	0.32	80333.00	0.32	0.00	303.49
42	**-6	5.00	10.7200	70281.40	70281.40	70281.40	0.34	70281.40	0.34	0.00	310.81
43	**-7	5.00	12.3300	74858.80	74858.80	74858.80	0.33	74858.80	0.33	0.00	318.16
44	**-8	5.00	10.8500	72804.80	72804.80	72804.80	0.33	72804.80	0.33	0.00	325.50
45	**-9	5.00	18.0800	89577.20	89577.20	89577.20	0.30	89577.20	0.30	0.00	332.87
46	**-10	5.00	15.7200	83132.60	83132.60	83132.60	0.31	83132.60	0.31	0.00	340.25
47	**-11	5.00	18.1900	87332.80	87332.80	87332.80	0.30	87332.80	0.30	0.00	347.60
48	**-12	5.00	15.8000	84572.20	84572.20	84572.20	0.31	84572.20	0.31	0.00	354.97
49	**-1	5.00	18.1500	87637.80	87637.80	87637.80	0.30	87637.80	0.30	0.00	362.46
50	**-2	5.00	15.0700	77740.60	77740.60	77740.60	0.32	77740.60	0.32	0.00	369.84
51	**-3	5.00	18.0700	82978.40	82978.40	82978.40	0.31	82978.40	0.31	0.00	377.22
52	**-4	5.00	15.1100	85039.20	85039.20	85039.20	0.31	85039.20	0.31	0.00	384.61
53	**-5	5.00	4.1180	8590.00	8590.00	8590.00	0.97	8590.00	0.97	0.08	391.81
54	**-6	5.00	22.5900	87819.40	87819.40	87819.40	0.30	87819.40	0.30	0.00	399.13
55	**-7	5.00	18.2200	85675.60	85675.60	85675.60	0.31	85675.60	0.31	0.00	406.53
56	**-8	5.00	22.6200	93326.00	93326.00	93326.00	0.29	93326.00	0.29	0.00	413.91
57	**-9	5.00	18.6300	84031.20	84031.20	84031.20	0.31	84031.20	0.31	0.00	421.29
58	**-10	5.00	22.6000	87041.60	87041.60	87041.60	0.30	87041.60	0.30	0.00	428.68
59	**-11	5.00	18.3700	88237.00	88237.00	88237.00	0.30	88237.00	0.30	0.00	436.06
60	**-12	5.00	22.5000	93450.20	93450.20	93450.20	0.29	93450.20	0.29	0.00	443.44
61	**-1	5.00	18.0400	86405.20	86405.20	86405.20	0.30	86405.20	0.30	0.00	450.96
62	**-2	5.00	173.7000	89076.40	89076.40	89076.40	0.30	89076.40	0.30	0.00	458.33
63	**-3	5.00	89.8300	87721.40	87721.40	87721.40	0.30	87721.40	0.30	0.00	466.00
64	**-4	5.00	162.7000	96752.20	96752.20	96752.20	0.29	96752.20	0.29	0.00	473.54
65	**-5	5.00	88.8100	86999.20	86999.20	86999.20	0.30	86999.20	0.30	0.00	481.23
66	**-6	5.00	4.1280	8950.60	8950.60	8950.60	0.95	8950.60	0.95	0.08	488.63
67	**-7	5.00	169.9000	95092.80	95092.80	95092.80	0.29	95092.80	0.29	0.00	495.96
68	**-8	5.00	89.1200	87967.60	87967.60	87967.60	0.30	87967.60	0.30	0.00	503.60
69	**-9	5.00	175.2000	97053.60	97053.60	97053.60	0.29	97053.60	0.29	0.00	511.18
70	**-10	5.00	92.2000	86940.80	86940.80	86940.80	0.30	86940.80	0.30	0.00	518.81
71	**-11	5.00	12.1400	74086.00	74086.00	74086.00	0.33	74086.00	0.33	0.00	526.34
72	**-12	5.00	12.2100	81267.80	81267.80	81267.80	0.31	81267.80	0.31	0.00	533.69
73	**-1	5.00	12.1400	79044.40	79044.40	79044.40	0.32	79044.40	0.32	0.00	541.12
74	**-2	5.00	10.5600	73305.40	73305.40	73305.40	0.33	73305.40	0.33	0.00	548.47
75	**-3	5.00	12.1700	75860.60	75860.60	75860.60	0.32	75860.60	0.32	0.00	555.83
76	**-4	5.00	10.5900	70113.80	70113.80	70113.80	0.34	70113.80	0.34	0.00	563.18
77	**-5	5.00	12.2500	74634.00	74634.00	74634.00	0.33	74634.00	0.33	0.00	570.53
78	**-6	5.00	10.6700	70329.00	70329.00	70329.00	0.34	70329.00	0.34	0.00	577.85
79	**-7	5.00	4.1270	8564.60	8564.60	8564.60	0.97	8564.60	0.97	0.08	585.08
80	**-8	5.00	12.1500	79945.00	79945.00	79945.00	0.32	79945.00	0.32	0.00	592.37
81	**-9	5.00	10.7000	71531.40	71531.40	71531.40	0.33	71531.40	0.33	0.00	599.72
82	**-10	5.00	17.7100	87207.60	87207.60	87207.60	0.30	87207.60	0.30	0.00	607.08
83	**-11	5.00	15.3900	82334.40	82334.40	82334.40	0.31	82334.40	0.31	0.00	614.45
84	**-12	5.00	17.7400	88300.00	88300.00	88300.00	0.30	88300.00	0.30	0.00	621.83
85	**-1	5.00	14.8700	81918.80	81918.80	81918.80	0.31	81918.80	0.31	0.00	629.30
86	**-2	5.00	17.8800	90352.40	90352.40	90352.40	0.30	90352.40	0.30	0.00	636.69
87	**-3	5.00	14.9000	81871.80	81871.80	81871.80	0.31	81871.80	0.31	0.00	644.05
88	**-4	5.00	18.1100	88043.40	88043.40	88043.40	0.30	88043.40	0.30	0.00	651.43
