Instrument Type				LS 6000							
Data Capture Date				08 Nov 2014 06:11:46							
User Filename				C:\DOCUME~1\LABADM~1\LOCALS~1\TEMP\RAD38000.TMP							


User Number				4							
User Id				TEST2							
User Comments											

Scintillator Choice:				LIQUID							




Sam	Rack	Time	IC#	Raw CPM1	Raw CPM2	CPM Iso1	%Err1	CPM Iso2	%Err2	LumEx	ElTime

1	**-1	5.00	44.6200	140429.20	140429.20	140429.20	0.24	140429.20	0.24	0.02	5.72
2	**-2	5.00	12.3800	81616.20	81616.20	81616.20	0.31	81616.20	0.31	0.00	13.36
4	**-4	5.00	12.4000	81278.00	81278.00	81278.00	0.31	81278.00	0.31	0.00	20.64
6	**-6	5.00	12.4400	76148.80	76148.80	76148.80	0.32	76148.80	0.32	0.00	27.89
8	**-8	5.00	12.3700	80575.40	80575.40	80575.40	0.32	80575.40	0.32	0.00	35.17
10	**-10	5.00	18.0300	89431.60	89431.60	89431.60	0.30	89431.60	0.30	0.00	42.47
12	**-12	5.00	18.0300	87070.20	87070.20	87070.20	0.30	87070.20	0.30	0.00	49.80
14	**-2	5.00	113.3000	233177.41	233177.41	233177.41	0.19	233177.41	0.19	0.00	57.59
15	**-3	5.00	18.2100	88933.00	88933.00	88933.00	0.30	88933.00	0.30	0.00	65.28
17	**-5	5.00	18.2600	88490.60	88490.60	88490.60	0.30	88490.60	0.30	0.00	72.60
19	**-7	5.00	22.5700	91031.60	91031.60	91031.60	0.30	91031.60	0.30	0.00	79.94
21	**-9	5.00	22.6100	92924.20	92924.20	92924.20	0.29	92924.20	0.29	0.00	87.26
23	**-11	5.00	22.8100	91859.40	91859.40	91859.40	0.30	91859.40	0.30	0.00	94.61
25	**-1	5.00	22.5900	93322.20	93322.20	93322.20	0.29	93322.20	0.29	0.00	102.03
27	**-3	5.00	4.2130	8844.40	8844.40	8844.40	0.95	8844.40	0.95	0.00	109.21
28	**-4	5.00	173.4000	90320.40	90320.40	90320.40	0.30	90320.40	0.30	0.00	116.45
30	**-6	5.00	168.9000	99357.60	99357.60	99357.60	0.28	99357.60	0.28	0.00	124.03
32	**-8	5.00	163.9000	94804.20	94804.20	94804.20	0.29	94804.20	0.29	0.00	131.64
34	**-10	5.00	174.7000	97214.00	97214.00	97214.00	0.29	97214.00	0.29	0.00	139.26
36	**-12	5.00	12.4000	79900.40	79900.40	79900.40	0.32	79900.40	0.32	0.00	146.85
38	**-2	5.00	12.4900	81468.80	81468.80	81468.80	0.31	81468.80	0.31	0.00	154.25
40	**-4	5.00	4.1750	8498.60	8498.60	8498.60	0.97	8498.60	0.97	0.00	161.41
41	**-5	5.00	12.4200	82708.40	82708.40	82708.40	0.31	82708.40	0.31	0.00	168.65
